,time,open,high,low,close,tick_volume,spread,real_volume,EMA34,EMA55,EMA84,converged,signal,signal_price
636,2023-02-13 00:00:00,4080.76,4082.57,4070.44,4073.4,3811,83,0,4104.87374030201,4098.098150096636,4080.2387541495104,True,,
637,2023-02-13 04:00:00,4073.43,4085.35,4073.26,4083.75,2721,84,0,4103.66666942761,4097.585716164614,4080.3213716989335,True,,
638,2023-02-13 08:00:00,4084.11,4097.48,4081.73,4095.48,5389,74,0,4103.198859746032,4097.510512015878,4080.6780453060173,True,,
639,2023-02-13 12:00:00,4095.82,4129.34,4092.93,4125.19,6858,75,0,4104.455496331973,4098.499065158168,4081.7253854164637,True,,
640,2023-02-13 16:00:00,4125.61,4140.62,4122.2,4128.61,5165,78,0,4105.835753684432,4099.574455688234,4082.828552818429,True,,
641,2023-02-13 20:00:00,4128.31,4140.09,4121.93,4139.35,1749,82,0,4107.750853473894,4100.995010842225,4084.1584692227016,True,,
642,2023-02-14 00:00:00,4138.92,4138.92,4131.49,4134.63,2189,84,0,4109.2868047039565,4102.1962604550035,4085.3460346527554,True,,
643,2023-02-14 04:00:00,4134.59,4139.36,4133.38,4138.55,2249,85,0,4110.958987292302,4103.494608295896,4086.597892660926,True,,
644,2023-02-14 08:00:00,4138.38,4150.65,4133.62,4146.66,4900,77,0,4112.999045161313,4105.036229428186,4088.0111187159628,True,,
645,2023-02-14 12:00:00,4146.87,4176.7,4103.92,4115.28,14843,79,0,4113.129385437809,4105.402078377179,4088.6527394520576,True,,
646,2023-02-14 16:00:00,4114.47,4146.84,4095.16,4142.1,12268,83,0,4114.784849127077,4106.7127184351375,4089.9103220531856,True,,
647,2023-02-14 20:00:00,4142.35,4147.33,4129.34,4129.84,2520,84,0,4115.645143462672,4107.5386927767395,4090.8498438872284,True,,
648,2023-02-15 00:00:00,4129.61,4129.73,4114.22,4119.36,3187,84,0,4115.857420979091,4107.960882320427,4091.5206710898815,True,,
649,2023-02-15 04:00:00,4119.59,4121.37,4110.92,4113.38,2944,87,0,4115.715854066,4108.154422237555,4092.0350082407076,True,,
650,2023-02-15 08:00:00,4113.8,4125.17,4110.85,4121.94,5419,75,0,4116.071519547943,4108.6467643005,4092.738655105632,True,,
651,2023-02-15 12:00:00,4121.98,4132.09,4103.44,4115.95,10812,77,0,4116.064575573775,4108.90759414691,4093.284804397264,True,,
652,2023-02-15 16:00:00,4115.49,4144.61,4115.19,4133.58,6676,80,0,4117.06545696956,4109.788751498806,4094.23292664674,True,,
653,2023-02-15 20:00:00,4133.83,4150.68,4133.79,4149.7,1782,82,0,4118.93028799987,4111.2141532309915,4095.5380342550516,True,,
654,2023-02-16 00:00:00,4149.93,4158.91,4149.26,4155.94,3048,85,0,4121.045128685592,4112.811504901313,4096.959256978462,True,,
655,2023-02-16 04:00:00,4155.85,4157.49,4149.98,4155.16,2344,83,0,4122.994549903558,4114.323951154838,4098.3286862260275,True,,
656,2023-02-16 08:00:00,4155.2,4159.18,4143.78,4146.29,5085,76,0,4124.325718480498,4115.465595756451,4099.457187726592,True,,
657,2023-02-16 12:00:00,4146.41,4147.78,4090.12,4121.31,10050,76,0,4124.153391710183,4115.674324479435,4099.97137154479,True,,
658,2023-02-16 16:00:00,4121.77,4136.61,4115.66,4129.56,7602,80,0,4124.462340755315,4116.170241462312,4100.667574567265,True,,
659,2023-02-16 20:00:00,4128.93,4130.55,4077.69,4079.3,3239,83,0,4121.881635569297,4114.853447124373,4100.164808106858,True,,
660,2023-02-17 00:00:00,4079.49,4084.74,4075.97,4076.74,3043,84,0,4119.302113536766,4113.492252584217,4099.613636151403,True,,
661,2023-02-17 04:00:00,4076.95,4077.59,4067.14,4070.34,2818,86,0,4116.504278477522,4111.951100706209,4098.924844712546,True,,
662,2023-02-17 08:00:00,4070.13,4072.56,4054.29,4062.06,7001,77,0,4113.393176850235,4110.169275680987,4098.057436601662,True,,
663,2023-02-17 12:00:00,4062.26,4079.23,4048.8,4056.33,9265,78,0,4110.132423887365,4108.246444406666,4097.075614563975,True,,
664,2023-02-17 16:00:00,4055.86,4078.59,4046.78,4077.28,7098,81,0,4108.255142522372,4107.140499963571,4096.609835397764,True,,
665,2023-02-17 20:00:00,4077.8,4081.09,4070.18,4077.14,2175,83,0,4106.477134378236,4106.0690535363,4096.151721623699,True,,
666,2023-02-19 20:00:00,4072.34,4073.0,4070.51,4071.93,295,95,0,4104.503012413765,4104.849801624289,4095.5817987619644,True,,
667,2023-02-20 00:00:00,4072.07,4081.29,4068.74,4080.05,2326,86,0,4103.105697418692,4103.964094423422,4095.2163446734476,True,,
668,2023-02-20 04:00:00,4079.84,4082.58,4077.8,4079.22,1921,87,0,4101.740800423338,4103.080376765442,4094.8399600928956,True,,
669,2023-02-20 08:00:00,4079.17,4079.17,4068.01,4075.98,4401,72,0,4100.268754684862,4102.112506166677,4094.396196326004,True,,
670,2023-02-20 12:00:00,4076.04,4077.6,4067.83,4069.08,2599,72,0,4098.486540131441,4100.932773803582,4093.800521118333,True,,
671,2023-02-20 16:00:00,4068.86,4071.53,4066.34,4068.84,738,71,0,4096.79245212393,4099.786603310597,4093.213214739078,True,,
672,2023-02-20 20:00:00,4069.87,4070.2,4068.96,4070.2,195,90,0,4095.272883431134,4098.729938906647,4092.671727333453,True,,
673,2023-02-21 00:00:00,4070.45,4070.47,4059.5,4062.47,2574,86,0,4093.3984329493546,4097.4349410885525,4091.9610984550186,True,,
674,2023-02-21 04:00:00,4062.7,4065.7,4056.35,4057.32,2217,86,0,4091.336808209391,4096.002264621105,4091.146013785489,True,,
675,2023-02-21 08:00:00,4057.7,4063.19,4041.78,4054.52,7619,76,0,4089.232990597426,4094.5207551703506,4090.28422522583,True,,
676,2023-02-21 12:00:00,4054.29,4055.19,4019.86,4021.2,8857,76,0,4085.345391134716,4091.90215677141,4088.6587140440456,True,,
677,2023-02-21 16:00:00,4021.45,4024.94,3995.71,4004.54,5666,79,0,4080.727940212732,4088.7820797438594,4086.6794501841855,True,,
678,2023-02-21 20:00:00,4004.7,4009.2,3998.02,4004.82,1939,82,0,4076.390343629147,4085.7834340387217,4084.7533454739696,True,,
679,2023-02-22 00:00:00,4004.74,4010.31,4003.06,4009.74,2580,82,0,4072.5817525646244,4083.067597108767,4082.9883255804643,True,,
680,2023-02-22 04:00:00,4010.01,4010.5,4003.33,4006.21,1991,85,0,4068.789080989503,4080.3226829263112,4081.1817767432767,True,,
681,2023-02-22 08:00:00,4006.5,4010.65,3990.35,3998.85,6987,76,0,4064.7925620758174,4077.4129442503718,4079.244558466964,True,,
682,2023-02-22 12:00:00,3998.88,4015.32,3984.36,3999.58,7624,77,0,4061.0661299571993,4074.6331962414297,4077.370098267741,True,,
683,2023-02-22 16:00:00,3999.75,4019.22,3983.54,3984.17,9229,78,0,4056.6720653882167,4071.402367804236,4075.177154779088,True,,
684,2023-02-22 20:00:00,3983.79,4005.06,3978.66,4004.8,3005,82,0,4053.707947366033,4069.0237118112277,4073.521221725462,True,,
685,2023-02-23 00:00:00,4004.62,4013.45,4004.12,4011.62,1966,87,0,4051.3029218022593,4066.973579246541,4072.0647223907454,True,,
686,2023-02-23 04:00:00,4011.82,4013.37,4008.14,4009.14,1513,85,0,4048.8936119849873,4064.90809427345,4070.584140687434,True,,
687,2023-02-23 08:00:00,4009.37,4017.54,4004.14,4014.18,5372,75,0,4046.9099770144167,4063.096376620827,4069.2569844359646,True,,
688,2023-02-23 12:00:00,4013.85,4028.8,3995.07,3998.24,8821,75,0,4044.128835470736,4060.7800774557973,4067.5859965668833,True,,
689,2023-02-23 16:00:00,3997.79,4013.14,3969.62,4008.03,7048,77,0,4042.066044872408,4058.89614611809,4066.1846790006034,True,,
690,2023-02-23 20:00:00,4008.46,4022.46,4006.87,4007.04,1882,85,0,4040.0645565939844,4057.044140899587,4064.7930394947066,True,,
691,2023-02-24 00:00:00,4007.21,4018.0,4006.04,4013.07,2881,89,0,4038.5220105028993,4055.473635867459,4063.5760268007134,True,,
692,2023-02-24 04:00:00,4013.48,4013.56,4004.39,4005.35,1936,86,0,4036.6264670455903,4053.6835060150497,4062.206002640696,True,,
693,2023-02-24 08:00:00,4005.13,4007.57,3986.68,3988.86,4377,73,0,4033.8969546429853,4051.3683808002265,4060.4802143432676,True,,
694,2023-02-24 12:00:00,3989.08,3990.08,3942.55,3946.93,9682,76,0,4028.9274143776715,4047.63843862879,4057.8084445940144,True,,
695,2023-02-24 16:00:00,3947.17,3976.84,3946.01,3974.33,7019,80,0,4025.807562127519,4045.0202801063333,4055.8442458976847,True,,
696,2023-02-24 20:00:00,3974.59,3978.58,3956.9,3968.57,1987,85,0,4022.5368442916606,4042.2899129596785,4053.790734229504,True,,
697,2023-02-26 20:00:00,3969.85,3976.28,3969.59,3975.09,379,91,0,4019.825596046423,4039.8899160682618,4051.9389522476326,True,,
698,2023-02-27 00:00:00,3975.08,3982.37,3970.58,3977.14,2662,85,0,4017.3864191294847,4037.6488476372524,4050.1789769006296,True,,
699,2023-02-27 04:00:00,3977.15,3980.36,3970.88,3979.47,2214,85,0,4015.2197666077996,4035.5710316502077,4048.515236267673,True,,
700,2023-02-27 08:00:00,3979.81,3993.33,3979.81,3989.94,4774,74,0,4013.775208515925,4033.941351948414,4047.136995414316,True,,
701,2023-02-27 12:00:00,3990.15,4019.47,3987.18,3998.66,6663,76,0,4012.911482315015,4032.681303664542,4045.996360228097,True,,
702,2023-02-27 16:00:00,3998.91,4002.2,3982.3,3985.61,5440,79,0,4011.3513976112995,4031.0001856765225,4044.5755046933177,True,,
703,2023-02-27 20:00:00,3985.2,3988.31,3974.12,3987.13,1895,83,0,4009.967317747796,4029.4333933309326,4043.223845759357,True,,
704,2023-02-28 00:00:00,3987.25,3993.39,3986.89,3989.42,1876,88,0,4008.7931853050645,4028.0043435691136,4041.9578729179602,True,,
705,2023-02-28 04:00:00,3989.19,3989.93,3972.66,3972.93,2562,87,0,4006.7438604304893,4026.0374027273597,4040.3336876728317,True,,
706,2023-02-28 08:00:00,3972.49,3995.37,3967.82,3992.93,5086,74,0,4005.9544969773183,4024.854995487097,4039.218306786412,True,,
707,2023-02-28 12:00:00,3992.94,3999.2,3970.72,3979.32,7086,76,0,4004.432525721472,4023.2287456482723,4037.8089348620256,True,,
708,2023-02-28 16:00:00,3979.72,3998.99,3977.59,3984.24,5279,80,0,4003.278667108816,4021.8362904465484,4036.5484893358603,True,,
709,2023-02-28 20:00:00,3984.4,3984.5,3958.02,3959.66,1716,84,0,4000.786171845455,4019.615708644886,4034.7393484103104,True,,
710,2023-03-01 00:00:00,3959.83,3973.05,3952.22,3971.17,2587,88,0,3999.093819168572,4017.8855047647116,4033.24359903595,True,,
711,2023-03-01 04:00:00,3971.32,3980.19,3969.21,3976.82,2613,88,0,3997.821029501796,4016.4188795945433,4031.915984940986,True,,
712,2023-03-01 08:00:00,3976.58,3987.43,3972.37,3983.49,5566,75,0,3997.002113530265,4015.2428481804527,4030.7765500011983,True,,
713,2023-03-01 12:00:00,3983.27,3983.27,3945.62,3964.47,7701,75,0,3995.14313561425,4013.4295321740083,4029.216395883523,True,,
714,2023-03-01 16:00:00,3964.06,3970.8,3939.69,3946.11,6695,81,0,3992.3412421505786,4011.0252631677936,4027.260951274499,True,,
715,2023-03-01 20:00:00,3946.35,3957.34,3945.42,3955.81,1723,83,0,3990.253742599117,4009.0532894832295,4025.579752420981,True,,
716,2023-03-02 00:00:00,3956.04,3961.28,3927.32,3938.07,3955,89,0,3987.2718144505957,4006.5181720016853,4023.5206994228406,True,,
717,2023-03-02 04:00:00,3938.31,3940.06,3924.04,3926.64,2854,87,0,3983.807139339133,4003.6653801444822,4021.2411535540678,True,,
718,2023-03-02 08:00:00,3926.99,3940.46,3921.03,3939.88,6698,74,0,3981.297017091182,4001.387330853608,4019.3267734704423,True,,
719,2023-03-02 12:00:00,3940.1,3948.74,3926.07,3946.83,8575,74,0,3979.3274732574005,3999.4388547516937,4017.620967035844,True,,
720,2023-03-02 16:00:00,3947.0,3975.95,3938.21,3972.58,6148,78,0,3978.9419033569775,3998.4796099391333,4016.561179576177,True,,
721,2023-03-02 20:00:00,3972.52,3991.45,3968.79,3975.42,1958,82,0,3978.740651736579,3997.656052441307,4015.5931518214434,True,,
722,2023-03-03 00:00:00,3975.41,3980.63,3970.69,3973.62,2964,83,0,3978.448043065917,3996.7976219969746,4014.605548249174,True,,
723,2023-03-03 04:00:00,3973.46,3979.44,3972.15,3972.24,2076,83,0,3978.093297747864,3995.9205640685113,4013.608711819781,True,,
724,2023-03-03 08:00:00,3972.33,3995.22,3972.33,3994.63,4785,76,0,3979.038252162272,3995.8744724946364,4013.1621538946097,True,,
725,2023-03-03 12:00:00,3994.24,4019.27,3990.08,4011.57,6561,76,0,3980.8972091815704,3996.435027048399,4013.1246914500307,True,,
726,2023-03-03 16:00:00,4011.91,4043.67,4010.0,4043.35,4612,78,0,3984.4659400854807,3998.110561796671,4013.835875180618,True,,
727,2023-03-03 20:00:00,4043.42,4049.38,4039.73,4045.91,1200,82,0,3987.977029223453,3999.817684589647,4014.590560470486,True,,
728,2023-03-05 20:00:00,4041.4,4044.03,4040.92,4043.66,231,96,0,3991.158913267827,4001.383481568588,4015.2745472829447,True,,
729,2023-03-06 00:00:00,4043.82,4060.74,4041.93,4057.14,2907,88,0,3994.929261081094,4003.374785798281,4016.25961675864,True,,
730,2023-03-06 04:00:00,4057.16,4058.14,4049.82,4052.33,2409,87,0,3998.2093033050314,4005.1231863054854,4017.1083316584363,True,,
731,2023-03-06 08:00:00,4052.57,4055.68,4041.84,4043.07,4886,77,0,4000.772771687601,4006.4784296517178,4017.7191944429433,True,,
732,2023-03-06 12:00:00,4043.39,4079.87,4042.8,4072.5,5763,77,0,4004.8714704483095,4008.836342878442,4019.0081545736975,True,,
733,2023-03-06 16:00:00,4072.6,4080.36,4051.8,4053.37,4894,79,0,4007.6428149941203,4010.426830632783,4019.816668583728,True,,
734,2023-03-06 20:00:00,4053.48,4056.67,4046.37,4053.45,1691,80,0,4010.2603684230276,4011.9633723958977,4020.6080410876407,True,,
735,2023-03-07 00:00:00,4053.22,4062.39,4052.25,4059.99,2564,85,0,4013.102061655997,4013.6786090960445,4021.53467541499,True,,
736,2023-03-07 04:00:00,4060.2,4061.32,4053.41,4054.46,2047,84,0,4015.4653724185114,4015.1350873426145,4022.309388934637,True,,
737,2023-03-07 08:00:00,4054.69,4063.27,4053.27,4056.29,3988,72,0,4017.7982082803105,4016.604905651807,4023.10893272441,True,,
738,2023-03-07 12:00:00,4056.5,4059.33,4009.27,4009.94,7933,74,0,4017.34916780715,4016.3668733070995,4022.799075483835,True,,
739,2023-03-07 16:00:00,4010.16,4025.52,3981.73,3982.71,8553,80,0,4015.3697867895985,4015.16484211756,4021.8558031195093,True,,
740,2023-03-07 20:00:00,3982.58,3997.14,3982.58,3991.0,1792,81,0,4013.9772275444784,4014.301812041933,4021.1297842225795,True,,
741,2023-03-08 00:00:00,3990.98,3991.97,3982.53,3984.31,2879,87,0,4012.2819573990796,4013.2306758975783,4020.2634363585184,True,,
742,2023-03-08 04:00:00,3984.27,3990.63,3984.27,3987.93,2302,87,0,4010.890416976275,4012.327080329808,4019.5026496206706,True,,
743,2023-03-08 08:00:00,3987.64,4000.01,3987.04,3993.37,4612,73,0,4009.889250291916,4011.6500417466004,4018.887763747243,True,,
744,2023-03-08 12:00:00,3993.54,4002.31,3974.77,3989.11,9550,76,0,4008.701864560949,4010.8450402556505,4018.1871104826014,True,,
745,2023-03-08 16:00:00,3989.22,4002.76,3971.42,3978.68,7444,77,0,4006.9863294431802,4009.6962888179487,4017.2575314124224,True,,
746,2023-03-08 20:00:00,3978.85,3997.01,3974.89,3993.95,1790,77,0,4006.2413963321414,4009.133921360165,4016.7091189086004,True,,
747,2023-03-09 00:00:00,3993.71,3994.45,3982.61,3987.63,2619,89,0,4005.1778879703047,4008.365924168731,4016.024904346045,True,,
748,2023-03-09 04:00:00,3987.77,3992.07,3985.17,3987.57,1881,85,0,4004.1717229434303,4007.6232125912766,4015.3553771849615,True,,
749,2023-03-09 08:00:00,3987.46,3988.81,3978.18,3987.64,4647,73,0,4003.2270530609485,4006.9095264273024,4014.703250662962,True,,
750,2023-03-09 12:00:00,3987.73,4018.84,3979.69,4003.61,7491,74,0,4003.24893574318,4006.791686197756,4014.442233000304,True,,
751,2023-03-09 16:00:00,4003.2,4004.36,3936.99,3937.67,7960,80,0,3999.501567986427,4004.3230545478364,4012.6358275179437,True,,
752,2023-03-09 20:00:00,3937.9,3940.39,3908.05,3911.66,3455,84,0,3994.4820498157737,4001.0136597425567,4010.259925693992,True,,
753,2023-03-10 00:00:00,3911.57,3913.12,3892.42,3893.57,4079,87,0,3988.715646969158,3997.176386180323,4007.5142803835447,True,,
754,2023-03-10 04:00:00,3893.55,3903.07,3884.55,3896.05,3868,88,0,3983.420467142349,3993.564729531026,4004.8915914333434,True,,
755,2023-03-10 08:00:00,3896.33,3920.57,3888.65,3914.26,7527,78,0,3979.4684404485006,3990.732417762061,4002.759083399618,True,,
756,2023-03-10 12:00:00,3914.35,3940.83,3878.72,3915.98,16779,80,0,3975.840529565729,3988.0626885562733,4000.717222613744,True,,
757,2023-03-10 16:00:00,3916.21,3935.89,3846.45,3877.02,17329,74,0,3970.193642161973,3984.0968782506925,3997.8066997287146,True,,
758,2023-03-10 20:00:00,3876.75,3881.6,3849.06,3863.34,4763,79,0,3964.087719752717,3979.784132598882,3994.6427773821565,True,,
759,2023-03-12 20:00:00,3910.12,3922.66,3888.91,3904.77,4465,96,0,3960.6981357668474,3977.105056434636,3992.5281237966938,True,,
760,2023-03-13 00:00:00,3904.29,3931.61,3900.76,3926.53,7567,86,0,3958.7456708658847,3975.2988044191134,3990.9752267661834,True,,
761,2023-03-13 04:00:00,3926.62,3937.63,3917.41,3920.16,5301,86,0,3956.540775387834,3973.3295614041454,3989.3089861363906,True,,
762,2023-03-13 08:00:00,3920.4,3921.38,3850.39,3864.1,15754,75,0,3951.258445365672,3969.4285056397116,3986.362892344946,True,,
763,2023-03-13 12:00:00,3863.73,3900.4,3805.97,3890.91,25783,82,0,3947.8099627733477,3966.624273295436,3984.11694193683,True,,
764,2023-03-13 16:00:00,3891.27,3905.57,3852.49,3852.92,19408,85,0,3942.3876791862995,3962.5634063920274,3981.029955067728,True,,
765,2023-03-13 20:00:00,3867.08,3867.78,3857.69,3857.69,1616,90,0,3937.547811804225,3958.817927592312,3978.1278384778993,True,,
766,2023-03-14 00:00:00,3858.47,3876.37,3855.84,3873.51,5863,86,0,3933.8885082725546,3955.7712158925865,3975.6662422784193,True,,
767,2023-03-14 04:00:00,3873.76,3876.46,3852.75,3865.22,6256,86,0,3929.9645935141225,3952.5372438964228,3973.0675071659857,True,,
768,2023-03-14 08:00:00,3864.77,3886.74,3861.45,3882.23,9471,73,0,3927.2369024561726,3950.026270900122,3970.9301540561974,True,,
769,2023-03-14 12:00:00,3882.49,3937.22,3852.7,3927.5,14228,78,0,3927.2519366015345,3949.221761225118,3969.9082680784045,True,,
770,2023-03-14 16:00:00,3927.3,3930.49,3871.92,3919.17,12277,78,0,3926.790111652875,3948.1484840385065,3968.7144264765598,True,,
771,2023-03-14 20:00:00,3915.7,3919.91,3914.45,3918.72,1053,88,0,3926.3289624155677,3947.097466751417,3967.5380870300523,True,,
772,2023-03-15 00:00:00,3918.68,3930.18,3913.44,3924.99,4077,85,0,3926.2524502775354,3946.3079143674377,3966.5369555705215,True,,
773,2023-03-15 04:00:00,3924.92,3928.58,3916.98,3922.77,3919,86,0,3926.053453118819,3945.4672745686007,3965.507144851215,True,,
774,2023-03-15 08:00:00,3922.91,3925.99,3837.16,3852.65,11483,72,0,3921.8589700834577,3942.1523719054367,3962.8516826194214,True,,
775,2023-03-15 12:00:00,3852.13,3876.8,3832.97,3857.97,18211,82,0,3918.208171792974,3939.1458586230997,3960.3838783224937,True,,
776,2023-03-15 16:00:00,3858.4,3896.05,3837.55,3888.1,17351,79,0,3916.4877048333756,3937.3227922437036,3958.683081185494,True,,
777,2023-03-15 20:00:00,3895.95,3899.51,3888.39,3890.5,1403,91,0,3915.002693128611,3935.6505496635714,3957.0787733928937,True,,
778,2023-03-16 00:00:00,3890.27,3914.89,3890.25,3905.51,6623,87,0,3914.4602535212616,3934.5741014613013,3955.8653904895314,True,,
779,2023-03-16 04:00:00,3905.41,3912.7,3891.01,3907.43,4973,86,0,3914.058524748618,3933.604669266255,3954.7257342427188,True,,
780,2023-03-16 08:00:00,3907.77,3911.52,3876.38,3885.93,8404,76,0,3912.4511804772683,3931.9020025067457,3953.1070110840665,True,,
781,2023-03-16 12:00:00,3886.26,3948.13,3863.19,3942.65,15084,80,0,3914.1768273071384,3932.2858595600765,3952.8609637644413,True,,
782,2023-03-16 16:00:00,3942.23,3967.35,3927.45,3964.48,10198,78,0,3917.051294318159,3933.4356502900737,3953.1343528523366,True,,
783,2023-03-16 20:00:00,3958.5,3966.83,3957.87,3963.63,1058,88,0,3919.7129346428355,3934.514019922571,3953.3813092558107,True,,
784,2023-03-17 00:00:00,3963.5,3965.3,3957.02,3962.54,3241,83,0,3922.160195520388,3935.5149477824793,3953.5968078615565,True,,
785,2023-03-17 04:00:00,3962.63,3972.08,3962.14,3966.81,3117,84,0,3924.7116129192227,3936.6326282188193,3953.907706500108,True,,
786,2023-03-17 08:00:00,3967.03,3977.51,3947.19,3953.76,6821,72,0,3926.3715207524097,3937.2443200681473,3953.9042310530467,True,,
787,2023-03-17 12:00:00,3953.69,3961.29,3901.48,3911.44,12426,74,0,3925.518290995129,3936.3227372085707,3952.9050726753276,True,,
788,2023-03-17 16:00:00,3911.48,3933.79,3901.14,3914.22,11192,80,0,3924.872674366836,3935.533353736836,3951.994835671202,True,,
789,2023-03-19 20:00:00,3935.41,3946.07,3931.65,3940.94,2362,90,0,3925.7908072601595,3935.726448246235,3951.734721890703,True,,
790,2023-03-20 00:00:00,3941.01,3948.0,3920.17,3921.98,5535,86,0,3925.5730468452934,3935.2355036660124,3951.034610787392,True,,
791,2023-03-20 04:00:00,3921.91,3923.31,3871.58,3889.85,6762,86,0,3923.531729882705,3933.614592820798,3949.594972886512,True,,
792,2023-03-20 08:00:00,3890.7,3924.26,3867.06,3915.54,11475,76,0,3923.0750596036933,3932.9690716486266,3948.7936794068296,True,,
793,2023-03-20 12:00:00,3915.72,3958.51,3908.79,3941.52,12150,78,0,3924.1290561977676,3933.27446194689,3948.622534009022,True,,
794,2023-03-20 16:00:00,3941.19,3958.97,3924.05,3953.62,9212,77,0,3925.8142529864667,3934.0010883059294,3948.7401214441034,True,,
795,2023-03-20 20:00:00,3957.32,3958.76,3952.78,3954.89,886,87,0,3927.475724244383,3934.747120866432,3948.884824468948,True,,
796,2023-03-21 00:00:00,3954.99,3967.81,3952.03,3958.5,4003,83,0,3929.2485400018463,3935.595437978345,3949.1110638932078,True,,
797,2023-03-21 04:00:00,3958.33,3968.93,3955.1,3964.57,3139,83,0,3931.2669091445982,3936.6302437648333,3949.4748035663088,True,,
798,2023-03-21 08:00:00,3964.93,3988.53,3960.11,3987.56,4564,74,0,3934.4836571934784,3938.449163630375,3950.3709258353365,True,,
799,2023-03-21 12:00:00,3987.38,4000.94,3973.49,3976.8,7285,76,0,3936.9017339252796,3939.818836357862,3950.992786403917,True,,
800,2023-03-21 16:00:00,3976.97,4012.35,3973.37,4004.54,5359,78,0,3940.766777700978,3942.1303064879385,3952.2527208414717,True,,
801,2023-03-21 20:00:00,4005.73,4008.17,4005.65,4007.17,741,86,0,3944.5612475466364,3944.4531526847977,3953.54489211579,True,,
802,2023-03-22 00:00:00,4006.99,4008.77,4002.61,4006.93,2797,82,0,3948.1251762582574,3946.684468660341,3954.8010123013005,True,,
803,2023-03-22 04:00:00,4006.71,4009.67,3994.18,3996.64,2227,84,0,3950.8974519006424,3948.4685947796143,3955.7854590706816,True,,
804,2023-03-22 08:00:00,3996.65,4011.28,3992.64,4004.48,3557,72,0,3953.9593117920344,3950.469002108914,3956.9312129749005,True,,
805,2023-03-22 12:00:00,4004.55,4017.23,3998.84,4007.29,5152,77,0,3957.0067796896324,3952.4983234621673,3958.1161256107853,True,,
806,2023-03-22 16:00:00,4007.63,4042.46,3944.99,3948.03,15457,76,0,3956.493820850225,3952.3387404813757,3957.8788050081785,True,,
807,2023-03-22 20:00:00,3944.62,3946.88,3942.41,3944.51,1140,89,0,3955.809031087355,3952.0591426070405,3957.5642448903386,True,,
808,2023-03-23 00:00:00,3944.39,3960.63,3940.41,3958.17,3551,88,0,3955.9439435966488,3952.277387513932,3957.578497951742,True,,
809,2023-03-23 04:00:00,3958.2,3968.54,3956.65,3966.41,2912,86,0,3956.5420039625546,3952.7821236741484,3957.7862979999363,True,,
810,2023-03-23 08:00:00,3966.39,3971.01,3947.09,3960.44,3956,73,0,3956.7647465932655,3953.0556192572144,3957.8487380469965,True,,
811,2023-03-23 12:00:00,3960.67,4008.8,3951.7,3996.51,7831,78,0,3959.0359039307928,3954.6075614265997,3958.758414798832,True,,
812,2023-03-23 16:00:00,3996.12,3999.18,3916.94,3951.33,14144,81,0,3958.5955665633187,3954.490505661364,3958.5836285682713,True,,
813,2023-03-23 20:00:00,3952.12,3955.41,3947.89,3953.9,1045,90,0,3958.3272484739864,3954.4694161734583,3958.4734255431354,True,,
814,2023-03-24 00:00:00,3954.13,3954.13,3940.7,3951.34,3494,85,0,3957.9279771326155,3954.35765131012,3958.305580236238,True,,
815,2023-03-24 04:00:00,3951.43,3967.59,3948.95,3962.95,2456,84,0,3958.2149498678946,3954.6645209061876,3958.414860701267,True,,
816,2023-03-24 08:00:00,3963.09,3963.46,3910.57,3912.65,8875,76,0,3955.611238446872,3953.1640023023956,3957.3380404494724,True,,
817,2023-03-24 12:00:00,3912.32,3946.5,3907.02,3945.11,13568,79,0,3955.0111676784795,3952.876359363024,3957.050321850661,True,,
818,2023-03-24 16:00:00,3945.72,3972.2,3930.12,3968.29,9868,81,0,3955.769958096852,3953.4268465286304,3957.3147848659396,True,,
819,2023-03-26 20:00:00,3989.76,3997.6,3987.68,3994.2,1550,86,0,3957.965960491317,3954.8830305811794,3958.1826722808587,True,,
820,2023-03-27 00:00:00,3994.54,3994.82,3982.18,3992.7,3709,83,0,3959.950762748956,3956.2336366318514,3958.9948446977796,True,,
821,2023-03-27 04:00:00,3992.92,3996.94,3967.59,3973.88,4263,86,0,3960.7467191633013,3956.8638638949997,3959.345083646067,True,,
822,2023-03-27 08:00:00,3974.28,4003.68,3973.48,3999.49,3961,75,0,3962.9606209253984,3958.3862258987497,3960.2896699132184,True,,
823,2023-03-27 12:00:00,3999.74,4005.03,3971.08,3975.02,7243,77,0,3963.6497283010895,3958.980289259509,3960.63626591526,True,,
824,2023-03-27 16:00:00,3974.59,3998.26,3971.32,3977.49,6531,79,0,3964.4406009695986,3959.6413503573835,3961.032824364313,True,,
825,2023-03-27 20:00:00,3982.79,3986.77,3981.71,3986.25,622,87,0,3965.6868523427643,3960.5916592731915,3961.626169673388,True,,
826,2023-03-28 00:00:00,3986.16,3986.41,3979.54,3984.79,2747,84,0,3966.7784607803205,3961.4558857277207,3962.171200975191,True,,
827,2023-03-28 04:00:00,3984.98,3994.6,3978.98,3981.18,2759,83,0,3967.601405878588,3962.160318380302,3962.618466834598,True,,
828,2023-03-28 08:00:00,3980.86,3983.17,3970.86,3977.38,2942,74,0,3968.1601826855263,3962.703878438149,3962.9657970267253,True,,
829,2023-03-28 12:00:00,3977.55,3980.58,3961.24,3976.24,6185,76,0,3968.6218865320675,3963.1873113510724,3963.2781312143316,True,,
830,2023-03-28 16:00:00,3976.48,3977.23,3952.09,3970.92,5186,76,0,3968.7532073016637,3963.4634788028197,3963.457939891641,True,,
