time,open,high,low,close,tick_volume,spread,real_volume,volume
2022-09-28 08:00:00,3630.87,3652.37,3601.25,3626.46,16089,72,0,16089
2022-09-28 12:00:00,3626.24,3699.1,3625.91,3698.03,18501,79,0,18501
2022-09-28 16:00:00,3698.27,3738.61,3696.22,3722.85,11152,76,0,11152
2022-09-28 20:00:00,3721.79,3721.94,3710.56,3714.89,1649,71,0,1649
2022-09-29 00:00:00,3715.4,3722.8,3705.9,3716.91,6789,81,0,6789
2022-09-29 04:00:00,3717.25,3722.84,3664.75,3672.9,9144,82,0,9144
2022-09-29 08:00:00,3673.22,3698.34,3667.63,3686.34,12864,71,0,12864
2022-09-29 12:00:00,3686.64,3690.13,3618.38,3652.9,17439,76,0,17439
2022-09-29 16:00:00,3653.19,3656.81,3609.41,3642.87,12962,75,0,12962
2022-09-29 20:00:00,3649.15,3657.7,3645.42,3655.31,1816,82,0,1816
2022-09-30 00:00:00,3655.64,3657.11,3630.45,3631.62,8891,79,0,8891
2022-09-30 04:00:00,3631.65,3674.12,3627.45,3672.9,9770,82,0,9770
2022-09-30 08:00:00,3673.02,3680.42,3642.73,3649.54,11791,71,0,11791
2022-09-30 12:00:00,3649.47,3671.31,3613.73,3641.62,19509,74,0,19509
2022-09-30 16:00:00,3641.83,3645.96,3585.19,3585.88,13260,74,0,13260
2022-10-02 20:00:00,3589.22,3598.43,3568.74,3572.7,2901,80,0,2901
2022-10-03 00:00:00,3572.92,3594.68,3559.51,3587.25,9191,82,0,9191
2022-10-03 04:00:00,3587.07,3606.07,3577.29,3588.64,9927,83,0,9927
2022-10-03 08:00:00,3588.43,3612.79,3575.27,3612.55,11373,71,0,11373
2022-10-03 12:00:00,3612.33,3667.83,3604.59,3650.97,13207,72,0,13207
2022-10-03 16:00:00,3651.05,3699.04,3647.17,3676.46,9640,74,0,9640
2022-10-03 20:00:00,3679.28,3690.51,3673.53,3689.73,2093,74,0,2093
2022-10-04 00:00:00,3689.96,3709.28,3687.53,3708.77,6257,81,0,6257
2022-10-04 04:00:00,3708.84,3733.2,3705.2,3731.32,8012,81,0,8012
2022-10-04 08:00:00,3731.48,3748.38,3722.01,3740.42,9922,71,0,9922
2022-10-04 12:00:00,3740.35,3790.73,3730.55,3784.46,11617,73,0,11617
2022-10-04 16:00:00,3784.71,3792.66,3754.89,3787.98,11302,74,0,11302
2022-10-04 20:00:00,3785.6,3786.09,3781.26,3784.44,1173,76,0,1173
2022-10-05 00:00:00,3784.19,3784.19,3768.31,3774.5,5840,83,0,5840
2022-10-05 04:00:00,3774.44,3777.17,3764.87,3765.86,5708,81,0,5708
2022-10-05 08:00:00,3766.04,3768.63,3751.7,3758.39,9122,72,0,9122
2022-10-05 12:00:00,3758.22,3765.34,3723.2,3743.67,13185,75,0,13185
2022-10-05 16:00:00,3744.0,3808.11,3735.72,3780.85,10835,76,0,10835
2022-10-05 20:00:00,3783.34,3799.77,3781.7,3798.99,1524,82,0,1524
2022-10-06 00:00:00,3799.12,3806.89,3792.47,3799.95,6629,82,0,6629
2022-10-06 04:00:00,3800.03,3805.37,3774.43,3781.7,7422,83,0,7422
2022-10-06 08:00:00,3781.63,3786.15,3751.5,3763.23,9490,70,0,9490
2022-10-06 12:00:00,3762.99,3799.1,3745.92,3758.81,15006,75,0,15006
2022-10-06 16:00:00,3758.56,3775.0,3738.49,3742.44,11968,75,0,11968
2022-10-06 20:00:00,3736.8,3741.36,3731.87,3733.8,1558,75,0,1558
2022-10-07 00:00:00,3733.44,3749.61,3733.13,3739.9,5744,83,0,5744
2022-10-07 04:00:00,3740.07,3741.64,3720.5,3733.62,7465,83,0,7465
2022-10-07 08:00:00,3733.36,3748.41,3728.78,3743.49,7749,70,0,7749
2022-10-07 12:00:00,3743.59,3752.45,3658.65,3663.82,16885,75,0,16885
2022-10-07 16:00:00,3663.65,3669.08,3620.64,3642.83,11156,74,0,11156
2022-10-09 20:00:00,3615.62,3625.98,3607.08,3622.57,2844,81,0,2844
2022-10-10 00:00:00,3622.75,3634.21,3615.32,3625.48,6433,82,0,6433
2022-10-10 04:00:00,3625.27,3637.8,3615.85,3626.58,7283,84,0,7283
2022-10-10 08:00:00,3626.49,3639.39,3612.82,3634.88,8310,70,0,8310
2022-10-10 12:00:00,3635.07,3656.1,3605.26,3619.99,13458,73,0,13458
2022-10-10 16:00:00,3619.75,3635.88,3589.25,3614.24,11705,76,0,11705
2022-10-10 20:00:00,3618.63,3625.33,3616.52,3621.61,1369,72,0,1369
2022-10-11 00:00:00,3621.15,3624.97,3593.57,3596.14,8479,82,0,8479
2022-10-11 04:00:00,3596.11,3604.8,3574.46,3587.43,9267,82,0,9267
2022-10-11 08:00:00,3587.29,3600.84,3574.08,3600.47,11848,71,0,11848
2022-10-11 12:00:00,3600.27,3627.41,3570.0,3619.92,15301,73,0,15301
2022-10-11 16:00:00,3620.18,3643.22,3569.41,3589.36,14396,75,0,14396
2022-10-11 20:00:00,3594.08,3597.06,3590.59,3594.9,1332,74,0,1332
2022-10-12 00:00:00,3594.5,3605.99,3586.55,3595.26,7772,79,0,7772
2022-10-12 04:00:00,3595.34,3625.1,3593.76,3601.94,10645,82,0,10645
2022-10-12 08:00:00,3602.24,3624.73,3600.31,3611.74,11041,68,0,11041
2022-10-12 12:00:00,3612.0,3622.47,3575.73,3604.5,16514,75,0,16514
2022-10-12 16:00:00,3604.68,3610.43,3580.0,3580.24,13507,75,0,13507
2022-10-12 20:00:00,3585.24,3589.47,3583.23,3588.07,870,74,0,870
2022-10-13 00:00:00,3587.42,3592.25,3580.02,3583.53,4745,77,0,4745
2022-10-13 04:00:00,3583.62,3587.73,3571.72,3584.26,6343,77,0,6343
2022-10-13 08:00:00,3584.41,3621.85,3580.31,3612.88,8611,69,0,8611
2022-10-13 12:00:00,3613.03,3665.14,3492.17,3639.99,23695,74,0,23695
2022-10-13 16:00:00,3640.26,3687.69,3621.6,3674.3,14747,78,0,14747
2022-10-13 20:00:00,3669.96,3675.64,3669.76,3670.14,1744,74,0,1744
2022-10-14 00:00:00,3669.45,3704.96,3660.52,3700.03,7469,83,0,7469
2022-10-14 04:00:00,3700.23,3703.48,3672.06,3681.27,9007,84,0,9007
2022-10-14 08:00:00,3681.32,3692.57,3650.58,3663.61,12079,73,0,12079
2022-10-14 12:00:00,3663.82,3723.85,3604.74,3608.61,21258,76,0,21258
2022-10-14 16:00:00,3608.04,3621.86,3582.09,3582.78,14817,74,0,14817
2022-10-16 20:00:00,3599.28,3607.43,3595.74,3606.2,2122,74,0,2122
2022-10-17 00:00:00,3605.71,3607.43,3597.18,3603.62,6957,80,0,6957
2022-10-17 04:00:00,3603.45,3630.91,3601.2,3626.28,7956,81,0,7956
2022-10-17 08:00:00,3626.27,3638.94,3614.75,3632.45,9383,70,0,9383
2022-10-17 12:00:00,3632.27,3693.3,3625.35,3682.42,12696,72,0,12696
2022-10-17 16:00:00,3682.59,3692.58,3672.63,3677.38,8516,78,0,8516
2022-10-17 20:00:00,3704.95,3713.65,3701.66,3711.06,1300,81,0,1300
2022-10-18 00:00:00,3710.8,3738.39,3702.06,3733.48,5454,81,0,5454
2022-10-18 04:00:00,3733.56,3755.56,3724.79,3744.18,8383,84,0,8383
2022-10-18 08:00:00,3743.96,3752.53,3714.87,3748.73,10985,72,0,10985
2022-10-18 12:00:00,3748.98,3768.2,3688.58,3705.34,13350,78,0,13350
2022-10-18 16:00:00,3705.09,3737.01,3694.56,3716.25,12768,79,0,12768
2022-10-18 20:00:00,3745.86,3764.43,3745.86,3754.81,1930,79,0,1930
2022-10-19 00:00:00,3754.53,3765.42,3748.68,3753.25,6537,84,0,6537
2022-10-19 04:00:00,3753.06,3754.55,3718.77,3733.96,7914,83,0,7914
2022-10-19 08:00:00,3733.86,3744.35,3702.56,3712.53,11474,71,0,11474
2022-10-19 12:00:00,3712.26,3731.96,3692.26,3710.56,14904,78,0,14904
2022-10-19 16:00:00,3710.31,3711.47,3668.53,3697.09,10223,79,0,10223
2022-10-19 20:00:00,3699.98,3701.29,3683.87,3688.03,1579,87,0,1579
2022-10-20 00:00:00,3688.26,3694.59,3669.13,3674.51,7506,82,0,7506
2022-10-20 04:00:00,3674.63,3708.71,3671.31,3675.2,10422,82,0,10422
2022-10-20 08:00:00,3675.55,3715.33,3672.67,3706.14,10644,70,0,10644
2022-10-20 12:00:00,3705.39,3738.52,3681.34,3714.15,14434,73,0,14434
2022-10-20 16:00:00,3714.33,3715.57,3657.39,3667.87,10570,78,0,10570
2022-10-20 20:00:00,3659.51,3659.54,3647.86,3653.11,1551,88,0,1551
2022-10-21 00:00:00,3653.42,3667.11,3646.91,3656.63,6216,82,0,6216
2022-10-21 04:00:00,3656.52,3670.6,3650.35,3653.13,7306,82,0,7306
2022-10-21 08:00:00,3653.01,3656.3,3638.82,3644.87,9996,69,0,9996
2022-10-21 12:00:00,3644.93,3718.01,3633.47,3712.14,21384,74,0,21384
2022-10-21 16:00:00,3712.39,3760.3,3704.22,3753.42,10404,77,0,10404
2022-10-23 20:00:00,3790.81,3793.35,3778.68,3778.72,3313,86,0,3313
2022-10-24 00:00:00,3778.55,3784.87,3755.47,3758.42,8592,83,0,8592
2022-10-24 04:00:00,3758.65,3776.44,3739.31,3746.64,9624,85,0,9624
2022-10-24 08:00:00,3747.06,3794.3,3728.91,3783.61,12858,72,0,12858
2022-10-24 12:00:00,3783.62,3800.2,3743.88,3793.94,18418,75,0,18418
2022-10-24 16:00:00,3793.63,3813.82,3779.4,3797.39,8539,77,0,8539
2022-10-24 20:00:00,3800.2,3808.09,3798.49,3801.89,1441,86,0,1441
2022-10-25 00:00:00,3802.11,3808.77,3787.8,3802.3,8139,82,0,8139
2022-10-25 04:00:00,3802.37,3810.32,3796.54,3801.7,7339,83,0,7339
2022-10-25 08:00:00,3801.92,3806.0,3782.44,3788.45,7814,69,0,7814
2022-10-25 12:00:00,3788.16,3852.38,3782.94,3848.21,10719,73,0,10719
2022-10-25 16:00:00,3848.63,3866.35,3836.7,3859.6,6587,78,0,6587
2022-10-25 20:00:00,3833.05,3833.57,3819.87,3824.93,1761,86,0,1761
2022-10-26 00:00:00,3825.0,3831.62,3816.63,3828.57,5748,81,0,5748
2022-10-26 04:00:00,3828.45,3839.49,3822.65,3836.99,6835,81,0,6835
2022-10-26 08:00:00,3837.2,3847.09,3829.97,3834.95,9602,74,0,9602
2022-10-26 12:00:00,3834.74,3889.72,3825.2,3881.98,12963,77,0,12963
2022-10-26 16:00:00,3881.8,3886.23,3828.55,3832.72,9311,78,0,9311
2022-10-26 20:00:00,3843.89,3855.21,3841.64,3853.25,1472,92,0,1472
2022-10-27 00:00:00,3852.8,3860.31,3843.2,3854.27,6396,84,0,6396
2022-10-27 04:00:00,3854.11,3859.44,3838.77,3842.04,7229,85,0,7229
2022-10-27 08:00:00,3841.89,3851.2,3827.33,3829.83,8338,72,0,8338
2022-10-27 12:00:00,3830.06,3862.81,3818.34,3826.37,18050,78,0,18050
2022-10-27 16:00:00,3825.94,3840.76,3805.54,3806.27,9111,77,0,9111
2022-10-27 20:00:00,3790.78,3797.12,3785.18,3786.68,2066,88,0,2066
2022-10-28 00:00:00,3787.1,3804.28,3783.16,3795.9,7171,83,0,7171
2022-10-28 04:00:00,3795.7,3797.11,3768.5,3773.51,8230,84,0,8230
2022-10-28 08:00:00,3773.92,3796.98,3770.29,3791.27,8679,71,0,8679
2022-10-28 12:00:00,3791.45,3875.61,3780.05,3870.62,14831,77,0,14831
2022-10-28 16:00:00,3870.24,3908.59,3863.2,3901.33,5779,79,0,5779
2022-10-30 20:00:00,3897.25,3903.88,3896.51,3898.26,1732,89,0,1732
2022-10-31 00:00:00,3898.28,3902.4,3888.53,3900.27,5383,80,0,5383
2022-10-31 04:00:00,3900.24,3902.03,3889.52,3898.41,4847,83,0,4847
2022-10-31 08:00:00,3898.77,3898.77,3876.64,3887.67,7007,73,0,7007
2022-10-31 12:00:00,3887.95,3896.75,3865.34,3883.44,10606,76,0,10606
2022-10-31 16:00:00,3883.68,3892.5,3868.08,3876.1,8883,78,0,8883
2022-10-31 20:00:00,3879.61,3884.09,3878.16,3881.5,909,91,0,909
2022-11-01 00:00:00,3881.56,3893.36,3880.06,3890.6,4373,79,0,4373
2022-11-01 04:00:00,3890.69,3904.42,3886.88,3898.09,4868,81,0,4868
2022-11-01 08:00:00,3898.16,3915.15,3897.66,3913.15,7777,71,0,7777
2022-11-01 12:00:00,3913.45,3920.57,3845.88,3858.39,13012,74,0,13012
2022-11-01 16:00:00,3858.04,3872.99,3852.65,3860.63,8705,77,0,8705
2022-11-01 20:00:00,3859.2,3862.26,3856.89,3858.54,948,89,0,948
2022-11-02 00:00:00,3858.8,3872.09,3854.91,3868.4,4692,79,0,4692
2022-11-02 04:00:00,3868.43,3872.27,3860.01,3863.13,4013,83,0,4013
2022-11-02 08:00:00,3863.39,3874.69,3854.44,3863.69,7133,69,0,7133
2022-11-02 12:00:00,3863.51,3865.15,3833.69,3839.46,9569,75,0,9569
2022-11-02 16:00:00,3839.65,3898.64,3761.49,3765.67,18190,76,0,18190
2022-11-02 20:00:00,3756.74,3758.4,3749.16,3752.45,1729,88,0,1729
2022-11-03 00:00:00,3752.43,3772.88,3750.17,3770.28,4749,83,0,4749
2022-11-03 04:00:00,3770.2,3775.31,3755.42,3762.11,5332,83,0,5332
2022-11-03 08:00:00,3762.33,3768.96,3728.72,3732.25,10168,71,0,10168
2022-11-03 12:00:00,3732.08,3746.41,3697.84,3726.95,15759,72,0,15759
2022-11-03 16:00:00,3727.36,3751.84,3718.95,3720.38,9354,74,0,9354
2022-11-03 20:00:00,3714.14,3716.22,3711.22,3713.93,1079,87,0,1079
2022-11-04 00:00:00,3714.17,3721.72,3713.38,3721.24,3767,76,0,3767
2022-11-04 04:00:00,3721.27,3742.49,3720.48,3727.52,5926,78,0,5926
2022-11-04 08:00:00,3727.3,3759.17,3725.73,3752.0,9256,70,0,9256
2022-11-04 12:00:00,3752.23,3798.39,3705.22,3718.66,18781,74,0,18781
2022-11-04 16:00:00,3717.82,3773.66,3708.87,3766.46,13939,79,0,13939
2022-11-06 20:00:00,3748.8,3748.8,3745.81,3746.55,632,88,0,632
2022-11-07 00:00:00,3746.49,3770.9,3745.96,3766.98,6295,82,0,6295
2022-11-07 04:00:00,3766.95,3775.43,3754.3,3755.23,5598,83,0,5598
2022-11-07 08:00:00,3755.46,3799.77,3752.49,3794.28,8513,71,0,8513
2022-11-07 12:00:00,3794.27,3799.81,3766.41,3787.05,12137,75,0,12137
2022-11-07 16:00:00,3787.13,3810.96,3769.02,3804.28,8116,76,0,8116
2022-11-07 20:00:00,3804.7,3816.7,3804.54,3811.44,1978,79,0,1978
2022-11-08 00:00:00,3811.47,3822.73,3807.8,3811.31,4140,82,0,4140
2022-11-08 04:00:00,3811.51,3813.05,3801.03,3802.61,3924,82,0,3924
2022-11-08 08:00:00,3803.0,3826.55,3795.29,3825.29,6703,69,0,6703
2022-11-08 12:00:00,3825.08,3844.01,3806.09,3841.33,7872,75,0,7872
2022-11-08 16:00:00,3841.97,3862.01,3788.14,3817.38,8510,79,0,8510
2022-11-08 20:00:00,3817.14,3851.47,3816.39,3834.89,3503,84,0,3503
2022-11-09 00:00:00,3834.66,3844.36,3820.39,3823.84,6698,83,0,6698
2022-11-09 04:00:00,3824.08,3835.9,3818.85,3827.81,6238,84,0,6238
2022-11-09 08:00:00,3828.07,3838.51,3806.82,3824.47,9254,72,0,9254
2022-11-09 12:00:00,3824.35,3829.54,3783.57,3791.11,12383,73,0,12383
2022-11-09 16:00:00,3790.81,3810.99,3754.32,3757.03,9603,79,0,9603
2022-11-09 20:00:00,3756.83,3770.49,3744.84,3752.38,3015,82,0,3015
2022-11-10 00:00:00,3751.94,3761.88,3750.89,3756.26,5075,81,0,5075
2022-11-10 04:00:00,3756.17,3762.38,3750.14,3753.76,4401,80,0,4401
2022-11-10 08:00:00,3753.89,3766.34,3751.89,3760.81,8192,70,0,8192
2022-11-10 12:00:00,3760.59,3916.56,3746.74,3914.22,14968,70,0,14968
2022-11-10 16:00:00,3914.59,3933.34,3899.69,3932.54,9466,79,0,9466
2022-11-10 20:00:00,3932.2,3969.46,3929.93,3966.97,2609,83,0,2609
2022-11-11 00:00:00,3966.68,3968.51,3952.54,3956.75,5855,85,0,5855
2022-11-11 04:00:00,3956.43,3990.02,3954.54,3989.28,6310,84,0,6310
2022-11-11 08:00:00,3989.04,3992.46,3968.33,3975.58,8524,74,0,8524
2022-11-11 12:00:00,3975.34,3986.18,3946.29,3973.8,11346,76,0,11346
2022-11-11 16:00:00,3973.99,4004.51,3951.1,4003.26,9435,82,0,9435
2022-11-11 20:00:00,4003.5,4004.73,3984.33,3993.32,2480,84,0,2480
2022-11-13 20:00:00,3984.91,3988.89,3980.67,3986.93,705,97,0,705
2022-11-14 00:00:00,3986.91,3990.75,3980.0,3987.22,6309,82,0,6309
2022-11-14 04:00:00,3987.24,3988.49,3977.4,3984.78,4584,83,0,4584
2022-11-14 08:00:00,3984.51,3991.67,3972.52,3980.06,6962,75,0,6962
2022-11-14 12:00:00,3980.04,4000.9,3969.98,3995.29,9133,75,0,9133
2022-11-14 16:00:00,3995.15,4012.72,3974.28,3998.3,7968,81,0,7968
2022-11-14 20:00:00,3998.48,4005.68,3960.79,3969.31,2669,82,0,2669
2022-11-15 00:00:00,3969.43,3980.78,3967.32,3979.41,4542,82,0,4542
2022-11-15 04:00:00,3979.36,3992.05,3977.35,3986.19,4102,81,0,4102
2022-11-15 08:00:00,3986.53,3994.88,3981.58,3991.38,7048,72,0,7048
2022-11-15 12:00:00,3990.94,4045.91,3987.21,4013.88,12304,72,0,12304
2022-11-15 16:00:00,4013.63,4026.66,3955.57,3997.52,15939,82,0,15939
2022-11-15 20:00:00,3996.86,4005.69,3984.14,3990.76,4230,85,0,4230
2022-11-16 00:00:00,3990.64,3994.06,3975.54,3990.33,6894,86,0,6894
2022-11-16 04:00:00,3990.21,4010.67,3982.08,4007.79,6085,85,0,6085
2022-11-16 08:00:00,4008.05,4010.29,3991.03,3993.55,7710,72,0,7710
2022-11-16 12:00:00,3993.16,3997.1,3961.4,3964.65,12221,77,0,12221
2022-11-16 16:00:00,3964.4,3986.01,3958.64,3971.05,8139,80,0,8139
2022-11-16 20:00:00,3970.87,3971.94,3957.15,3971.34,2538,83,0,2538
2022-11-17 00:00:00,3971.4,3974.44,3962.71,3967.04,4057,82,0,4057
2022-11-17 04:00:00,3967.19,3983.88,3964.46,3978.41,4184,81,0,4184
2022-11-17 08:00:00,3978.2,3984.89,3930.7,3941.07,8393,71,0,8393
2022-11-17 12:00:00,3941.22,3942.96,3907.64,3913.0,11338,76,0,11338
2022-11-17 16:00:00,3913.17,3957.27,3910.73,3939.33,7895,76,0,7895
2022-11-17 20:00:00,3939.52,3954.76,3924.33,3949.06,2623,82,0,2623
2022-11-18 00:00:00,3949.49,3957.22,3948.08,3954.06,4680,83,0,4680
2022-11-18 04:00:00,3954.09,3954.16,3940.63,3947.15,4567,82,0,4567
2022-11-18 08:00:00,3946.9,3978.35,3938.82,3974.63,8106,72,0,8106
2022-11-18 12:00:00,3974.53,3989.36,3950.22,3953.26,9354,73,0,9354
2022-11-18 16:00:00,3953.17,3967.61,3937.94,3954.95,8236,77,0,8236
2022-11-18 20:00:00,3954.7,3977.81,3954.18,3966.43,2225,79,0,2225
2022-11-20 20:00:00,3965.65,3966.46,3963.8,3965.03,529,89,0,529
2022-11-21 00:00:00,3965.08,3966.57,3952.15,3958.31,4800,82,0,4800
2022-11-21 04:00:00,3958.13,3960.59,3949.74,3950.37,4139,82,0,4139
2022-11-21 08:00:00,3950.79,3957.96,3945.02,3947.14,6876,72,0,6876
2022-11-21 12:00:00,3947.36,3966.03,3940.39,3946.81,7761,72,0,7761
2022-11-21 16:00:00,3946.39,3964.5,3935.86,3952.89,6515,78,0,6515
2022-11-21 20:00:00,3953.08,3959.67,3947.87,3955.99,1934,83,0,1934
2022-11-22 00:00:00,3956.23,3964.3,3955.75,3960.32,3826,80,0,3826
2022-11-22 04:00:00,3960.15,3960.53,3947.9,3953.23,3330,80,0,3330
2022-11-22 08:00:00,3953.45,3966.26,3941.82,3958.99,7284,71,0,7284
2022-11-22 12:00:00,3959.21,3986.0,3957.07,3984.75,7136,75,0,7136
2022-11-22 16:00:00,3984.99,3998.06,3975.06,3997.3,4668,77,0,4668
2022-11-22 20:00:00,3996.89,4008.33,3996.39,4007.85,1418,80,0,1418
2022-11-23 00:00:00,4007.86,4010.86,4002.9,4004.91,2753,81,0,2753
2022-11-23 04:00:00,4004.69,4012.86,4002.89,4011.7,2255,82,0,2255
2022-11-23 08:00:00,4011.62,4017.66,4004.88,4013.29,4365,72,0,4365
2022-11-23 12:00:00,4013.21,4033.95,3998.97,4028.36,7173,73,0,7173
2022-11-23 16:00:00,4028.61,4035.86,4004.46,4029.05,11525,56,0,11525
2022-11-23 20:00:00,4029.19,4038.24,4023.94,4038.0,2562,60,0,2562
2022-11-24 00:00:00,4038.34,4040.77,4036.77,4038.56,2598,80,0,2598
2022-11-24 04:00:00,4038.61,4041.55,4035.3,4036.35,1980,81,0,1980
2022-11-24 08:00:00,4036.55,4046.1,4034.55,4045.61,3967,70,0,3967
2022-11-24 12:00:00,4045.81,4046.35,4036.12,4043.81,3145,70,0,3145
2022-11-24 16:00:00,4043.75,4044.57,4039.64,4039.92,832,70,0,832
2022-11-24 20:00:00,4042.24,4042.78,4041.29,4041.45,138,95,0,138
2022-11-25 00:00:00,4041.54,4041.58,4036.82,4039.6,2340,83,0,2340
2022-11-25 04:00:00,4039.62,4043.1,4038.12,4038.69,1983,81,0,1983
2022-11-25 08:00:00,4038.79,4043.08,4029.52,4034.58,4700,71,0,4700
2022-11-25 12:00:00,4034.81,4039.08,4022.39,4033.83,5278,74,0,5278
2022-11-25 16:00:00,4034.08,4036.81,4025.74,4030.85,2077,77,0,2077
2022-11-27 20:00:00,4019.57,4019.57,4014.0,4014.16,341,97,0,341
2022-11-28 00:00:00,4013.98,4015.96,3999.76,4004.35,3347,81,0,3347
2022-11-28 04:00:00,4004.3,4010.35,3996.78,4006.27,2784,82,0,2784
2022-11-28 08:00:00,4006.44,4016.52,3990.87,4002.26,6857,73,0,6857
2022-11-28 12:00:00,4002.49,4017.93,3992.09,3993.28,6752,75,0,6752
2022-11-28 16:00:00,3992.85,4002.38,3966.1,3967.77,5766,80,0,5766
2022-11-28 20:00:00,3968.02,3970.51,3958.6,3969.61,1511,80,0,1511
2022-11-29 00:00:00,3969.37,3979.9,3967.61,3979.65,3209,79,0,3209
2022-11-29 04:00:00,3979.74,3985.29,3977.4,3982.67,3521,80,0,3521
2022-11-29 08:00:00,3983.07,3988.42,3972.29,3981.93,6197,72,0,6197
2022-11-29 12:00:00,3981.5,3981.93,3959.73,3970.49,8317,75,0,8317
2022-11-29 16:00:00,3970.65,3972.4,3940.22,3954.28,6733,81,0,6733
2022-11-29 20:00:00,3954.03,3961.84,3951.67,3956.0,1881,82,0,1881
2022-11-30 00:00:00,3956.25,3965.28,3955.51,3964.06,3579,79,0,3579
2022-11-30 04:00:00,3964.14,3968.34,3962.83,3966.58,3582,79,0,3582
2022-11-30 08:00:00,3966.75,3975.34,3963.41,3968.59,5929,72,0,5929
2022-11-30 12:00:00,3968.78,3976.94,3944.39,3947.61,8774,74,0,8774
2022-11-30 16:00:00,3947.69,4040.99,3940.57,4038.74,11290,79,0,11290
2022-11-30 20:00:00,4039.0,4091.24,4037.08,4090.0,2928,83,0,2928
2022-12-01 00:00:00,4089.6,4092.25,4079.79,4086.02,4276,83,0,4276
2022-12-01 04:00:00,4085.91,4093.04,4081.6,4085.01,4089,82,0,4089
