time,open,high,low,close,tick_volume,spread,real_volume,volume,EMA34,EMA55,EMA84,converged,ema_34,ema_55,ema_84,ema_mid,max_ema_gap,ema_converged,signal
2022-09-21 16:00:00,3877.81,3910.02,3796.56,3796.56,18121,74,0,18121,3871.1063526618063,3873.5872955472664,3875.088180820612,True,3871.1063526618063,3873.5872955472664,3875.088180820612,3873.2606096765617,3.981828158805456,False,False
2022-09-21 20:00:00,3782.81,3782.83,3765.86,3767.39,1943,79,0,1943,3865.1797039382745,3869.794534992007,3872.554105977774,True,3865.1797039382745,3869.794534992007,3872.554105977774,3869.1761149693516,7.374402039499273,False,False
2022-09-22 00:00:00,3767.12,3773.57,3752.63,3768.65,6805,83,0,6805,3859.6637208560874,3866.182230170864,3870.109303484179,True,3859.6637208560874,3866.182230170864,3870.109303484179,3865.3184181703764,10.445582628091415,False,False
2022-09-22 04:00:00,3768.71,3799.8,3762.86,3798.08,7455,83,0,7455,3856.1446510928827,3863.7500076647616,3868.4144963433746,True,3856.1446510928827,3863.7500076647616,3868.4144963433746,3862.769718367006,12.269845250491926,False,False
2022-09-22 08:00:00,3797.99,3818.66,3777.43,3793.66,11100,74,0,11100,3852.574099601861,3861.246793105306,3866.655567017648,True,3852.574099601861,3861.246793105306,3866.655567017648,3860.158819908271,14.081467415787301,False,False
2022-09-22 12:00:00,3794.06,3807.49,3749.45,3759.45,15587,78,0,15587,3847.252722481754,3857.611193351545,3864.133083087821,True,3847.252722481754,3857.611193351545,3864.133083087821,3856.332332973707,16.880360606066915,False,False
2022-09-22 16:00:00,3759.2,3790.34,3752.22,3765.58,12045,78,0,12045,3842.5857097685107,3854.3243650175614,3861.814187015166,True,3842.5857097685107,3854.3243650175614,3861.814187015166,3852.9080872670797,19.22847724665553,False,False
2022-09-22 20:00:00,3764.3,3765.79,3757.79,3765.33,1324,78,0,1324,3838.171097781739,3851.1459948383626,3859.5439708501035,True,3838.171097781739,3851.1459948383626,3859.5439708501035,3849.6203544900686,21.372873068364697,False,False
2022-09-23 00:00:00,3765.06,3769.21,3750.6,3752.08,5132,82,0,5132,3833.2516064799247,3847.607923594135,3857.015406830101,True,3833.2516064799247,3847.607923594135,3857.015406830101,3845.958312301387,23.763800350176098,False,False
2022-09-23 04:00:00,3751.85,3758.64,3737.08,3742.82,7150,84,0,7150,3828.084086109643,3843.8654977514875,3854.328456081157,True,3828.084086109643,3843.8654977514875,3854.328456081157,3842.0926799807626,26.24436997151406,False,False
2022-09-23 08:00:00,3743.06,3747.59,3702.96,3710.61,10319,70,0,10319,3821.371281189092,3839.1063728317918,3850.9468453498357,True,3821.371281189092,3839.1063728317918,3850.9468453498357,3837.14149979024,29.575564160743852,False,False
2022-09-23 12:00:00,3710.4,3725.41,3676.4,3681.97,14125,74,0,14125,3813.4054936925722,3833.494359516371,3846.9709195768983,True,3813.4054936925722,3833.494359516371,3846.9709195768983,3831.2902575952808,33.56542588432603,False,False
2022-09-23 16:00:00,3681.72,3693.8,3646.21,3688.77,12393,77,0,12393,3806.283465481568,3828.3256323907863,3843.2485449986184,True,3806.283465481568,3828.3256323907863,3843.2485449986184,3825.9525476236577,36.965079517050526,False,False
2022-09-25 20:00:00,3697.78,3698.55,3682.25,3688.11,2620,77,0,2620,3799.5306960254784,3823.3179312339726,3839.5982262927682,True,3799.5306960254784,3823.3179312339726,3839.5982262927682,3820.8156178507397,40.06753026728984,False,False
2022-09-26 00:00:00,3687.79,3695.69,3666.3,3675.59,8944,83,0,8944,3792.448370538308,3818.041933689902,3835.7392092035266,True,3792.448370538308,3818.041933689902,3835.7392092035266,3815.409837810579,43.290838665218416,False,False
2022-09-26 04:00:00,3675.44,3704.43,3659.29,3685.36,9590,85,0,9590,3786.329035078976,3813.303293200977,3832.2008748693256,True,3786.329035078976,3813.303293200977,3832.2008748693256,3810.6110677164265,45.87183979034944,False,False
2022-09-26 08:00:00,3685.78,3697.07,3658.34,3672.33,11484,73,0,11484,3779.814804503035,3808.2685327295135,3828.4392072253418,True,3779.814804503035,3808.2685327295135,3828.4392072253418,3805.507514819297,48.62440272230697,False,False
2022-09-26 12:00:00,3672.53,3716.25,3663.91,3682.8,15863,77,0,15863,3774.2711013885755,3803.7875137034594,3825.012402349451,True,3774.2711013885755,3803.7875137034594,3825.012402349451,3801.023672480495,50.74130096087538,False,False
2022-09-26 16:00:00,3682.99,3683.33,3644.36,3660.05,14445,78,0,14445,3767.744181309228,3798.654031071193,3821.1309340588755,True,3767.744181309228,3798.654031071193,3821.1309340588755,3795.8430488130994,53.38675274964726,False,False
2022-09-26 20:00:00,3657.35,3668.49,3656.78,3666.09,1707,75,0,1707,3761.935370948701,3793.9196013900787,3817.4829120810195,True,3761.935370948701,3793.9196013900787,3817.4829120810195,3791.1126281399333,55.547541132318656,False,False
2022-09-27 00:00:00,3666.2,3686.5,3665.57,3681.52,7200,83,0,7200,3757.3402068944893,3789.9053299118614,3814.2837847379365,True,3757.3402068944893,3789.9053299118614,3814.2837847379365,3787.1764405147624,56.9435778434472,False,False
2022-09-27 04:00:00,3681.36,3711.52,3677.55,3706.52,6997,83,0,6997,3754.4361950719467,3786.9272824150094,3811.7481662735145,True,3754.4361950719467,3786.9272824150094,3811.7481662735145,3784.3705479201567,57.31197120156776,False,False
2022-09-27 08:00:00,3706.4,3710.79,3681.82,3706.4,9334,74,0,9334,3751.691269639264,3784.0513080430446,3809.2693858906077,True,3751.691269639264,3784.0513080430446,3809.2693858906077,3781.6706545243055,57.578116251343545,False,False
2022-09-27 12:00:00,3706.33,3718.53,3654.11,3654.61,15766,77,0,15766,3746.143768517021,3779.4284041843644,3805.6303415167113,True,3746.143768517021,3779.4284041843644,3805.6303415167113,3777.0675047393656,59.48657299969045,False,False
2022-09-27 16:00:00,3654.15,3659.39,3622.35,3645.72,14109,78,0,14109,3740.405267458905,3774.6531040349228,3801.86774524573,True,3740.405267458905,3774.6531040349228,3801.86774524573,3772.308705579853,61.46247778682482,False,False
2022-09-27 20:00:00,3649.84,3658.85,3648.35,3649.93,1647,79,0,1647,3735.2352521755392,3770.1987074622466,3798.2927394752423,True,3735.2352521755392,3770.1987074622466,3798.2927394752423,3767.9088997043423,63.0574872997031,False,False
2022-09-28 00:00:00,3650.21,3661.87,3610.31,3625.89,9516,83,0,9516,3728.9869520512225,3765.0448250528807,3794.236204428766,True,3728.9869520512225,3765.0448250528807,3794.236204428766,3762.7559938442896,65.2492523775436,False,False
2022-09-28 04:00:00,3625.91,3640.86,3610.59,3630.62,9935,83,0,9935,3723.365983362581,3760.2439384438494,3790.3864113833833,True,3723.365983362581,3760.2439384438494,3790.3864113833833,3757.998777729938,67.02042802080223,False,False
2022-09-28 08:00:00,3630.87,3652.37,3601.25,3626.46,16089,72,0,16089,3717.828498599005,3755.4659406422834,3786.529319350833,True,3717.828498599005,3755.4659406422834,3786.529319350833,3753.274586197374,68.7008207518279,False,False
2022-09-28 12:00:00,3626.24,3699.1,3625.91,3698.03,18501,79,0,18501,3716.697155821919,3753.414657047916,3784.446982424931,True,3716.697155821919,3753.414657047916,3784.446982424931,3751.5195984315883,67.74982660301202,False,False
2022-09-28 16:00:00,3698.27,3738.61,3696.22,3722.85,11152,76,0,11152,3717.0487469178092,3752.323062153348,3782.997641661991,True,3717.0487469178092,3752.323062153348,3782.997641661991,3750.78981691105,65.94889474418187,False,False
2022-09-28 20:00:00,3721.79,3721.94,3710.56,3714.89,1649,71,0,1649,3716.9253899510772,3750.9861670764426,3781.3951089170027,True,3716.9253899510772,3750.9861670764426,3781.3951089170027,3749.768888648174,64.4697189659255,False,False
2022-09-29 00:00:00,3715.4,3722.8,3705.9,3716.91,6789,81,0,6789,3716.9245105253017,3749.769161109427,3779.877812236603,True,3716.9245105253017,3749.769161109427,3779.877812236603,3748.857161290444,62.953301711301265,False,False
2022-09-29 04:00:00,3717.25,3722.84,3664.75,3672.9,9144,82,0,9144,3714.4088242095704,3747.0238339269476,3777.3606872428004,True,3714.4088242095704,3747.0238339269476,3777.3606872428004,3746.264448459773,62.951863033229984,False,False
2022-09-29 08:00:00,3673.22,3698.34,3667.63,3686.34,12864,71,0,12864,3712.804891397595,3744.8565541438425,3775.219024013558,True,3712.804891397595,3744.8565541438425,3775.219024013558,3744.293489851665,62.4141326159629,False,False
2022-09-29 12:00:00,3686.64,3690.13,3618.38,3652.9,17439,76,0,17439,3709.3817547463036,3741.5723914958485,3772.340929330886,True,3709.3817547463036,3741.5723914958485,3772.340929330886,3741.098358524346,62.95917458458234,False,False
2022-09-29 16:00:00,3653.19,3656.81,3609.41,3642.87,12962,75,0,12962,3705.5810830465143,3738.0473060852823,3769.2945545231005,True,3705.5810830465143,3738.0473060852823,3769.2945545231005,3737.6409812182987,63.713471476586164,False,False
2022-09-29 20:00:00,3649.15,3657.7,3645.42,3655.31,1816,82,0,1816,3702.708449729571,3735.0924022965223,3766.61256500491,True,3702.708449729571,3735.0924022965223,3766.61256500491,3734.8044723436674,63.90411527533888,False,False
2022-09-30 00:00:00,3655.64,3657.11,3630.45,3631.62,8891,79,0,8891,3698.646252602167,3731.3969593573606,3763.4362693577355,True,3698.646252602167,3731.3969593573606,3763.4362693577355,3731.159827105754,64.79001675556856,False,False
2022-09-30 04:00:00,3631.65,3674.12,3627.45,3672.9,9770,82,0,9770,3697.1750381677575,3729.3077822374553,3761.3060041963768,True,3697.1750381677575,3729.3077822374553,3761.3060041963768,3729.2629415338633,64.13096602861924,False,False
2022-09-30 08:00:00,3673.02,3680.42,3642.73,3649.54,11791,71,0,11791,3694.4530359867426,3726.458932871832,3758.676215862344,True,3694.4530359867426,3726.458932871832,3758.676215862344,3726.529394906973,64.22317987560155,False,False
2022-09-30 12:00:00,3649.47,3671.31,3613.73,3641.62,19509,74,0,19509,3691.4340053589285,3723.4289709835525,3755.921951959701,True,3691.4340053589285,3723.4289709835525,3755.921951959701,3723.5949761007273,64.48794660077237,False,False
2022-09-30 16:00:00,3641.83,3645.96,3585.19,3585.88,13260,74,0,13260,3685.402347909847,3718.51650773414,3751.9209648547667,True,3685.402347909847,3718.51650773414,3751.9209648547667,3718.6132734995845,66.51861694491981,False,False
2022-10-02 20:00:00,3589.22,3598.43,3568.74,3572.7,2901,80,0,2901,3678.96221374357,3713.3087753150635,3747.7040009758307,True,3678.96221374357,3713.3087753150635,3747.7040009758307,3713.324996678155,68.74178723226078,False,False
2022-10-03 00:00:00,3572.92,3594.68,3559.51,3587.25,9191,82,0,9191,3673.721515815366,3708.8066761966684,3743.928612717576,True,3673.721515815366,3708.8066761966684,3743.928612717576,3708.81893490987,70.2070969022102,False,False
2022-10-03 04:00:00,3587.07,3606.07,3577.29,3588.64,9927,83,0,9927,3668.8597149116304,3704.5150091896444,3740.274763006574,True,3668.8597149116304,3704.5150091896444,3740.274763006574,3704.54982903595,71.41504809494381,False,False
2022-10-03 08:00:00,3588.43,3612.79,3575.27,3612.55,11373,71,0,11373,3665.64201691668,3701.230544575729,3737.269474465243,True,3665.64201691668,3701.230544575729,3737.269474465243,3701.3806786525506,71.62745754856314,False,False
2022-10-03 12:00:00,3612.33,3667.83,3604.59,3650.97,13207,72,0,13207,3664.8036159500125,3699.4355251265956,3735.2388985954726,True,3664.8036159500125,3699.4355251265956,3735.2388985954726,3699.826013224027,70.43528264546012,False,False
2022-10-03 16:00:00,3651.05,3699.04,3647.17,3676.46,9640,74,0,9640,3665.4696950385833,3698.6149706577885,3733.855865687344,True,3665.4696950385833,3698.6149706577885,3733.855865687344,3699.313510461239,68.38617064876053,False,False
2022-10-03 20:00:00,3679.28,3690.51,3673.53,3689.73,2093,74,0,2093,3666.8559981792355,3698.297650277153,3732.8176100241117,True,3666.8559981792355,3698.297650277153,3732.8176100241117,3699.3237528268332,65.96161184487619,False,False
2022-10-04 00:00:00,3689.96,3709.28,3687.53,3708.77,6257,81,0,6257,3669.251083997565,3698.6716627672545,3732.2517839058974,True,3669.251083997565,3698.6716627672545,3732.2517839058974,3700.058176890239,63.000699908332535,False,False
2022-10-04 04:00:00,3708.84,3733.2,3705.2,3731.32,8012,81,0,8012,3672.797879197704,3699.837674811281,3732.2298595786997,True,3672.797879197704,3699.837674811281,3732.2298595786997,3701.621804529228,59.43198038099581,False,False
2022-10-04 08:00:00,3731.48,3748.38,3722.01,3740.42,9922,71,0,9922,3676.6620003864064,3701.287043568021,3732.422568765083,True,3676.6620003864064,3701.287043568021,3732.422568765083,3703.457204239837,55.76056837867645,False,False
2022-10-04 12:00:00,3740.35,3790.73,3730.55,3784.46,11617,73,0,11617,3682.8218860786114,3704.257506297735,3733.646978911787,True,3682.8218860786114,3704.257506297735,3733.646978911787,3706.908790429378,50.825092833175404,False,False
2022-10-04 16:00:00,3784.71,3792.66,3754.89,3787.98,11302,74,0,11302,3688.830921159834,3707.24759535853,3734.925402937392,True,3688.830921159834,3707.24759535853,3734.925402937392,3710.3346398185854,46.09448177755803,False,False
2022-10-04 20:00:00,3785.6,3786.09,3781.26,3784.44,1173,76,0,1173,3694.2942970935574,3710.0044669528684,3736.090452280041,True,3694.2942970935574,3710.0044669528684,3736.090452280041,3713.463072108822,41.7961551864837,False,False
2022-10-05 00:00:00,3784.19,3784.19,3768.31,3774.5,5840,83,0,5840,3698.8774801167824,3712.307878847409,3736.9942063440403,True,3698.8774801167824,3712.307878847409,3736.9942063440403,3716.0598551027438,38.116726227257914,False,False
2022-10-05 04:00:00,3774.44,3777.17,3764.87,3765.86,5708,81,0,5708,3702.705052681538,3714.220454602859,3737.6734014888866,True,3702.705052681538,3714.220454602859,3737.6734014888866,3718.199636257761,34.968348807348775,False,False
2022-10-05 08:00:00,3766.04,3768.63,3751.7,3758.39,9122,72,0,9122,3705.8870496711643,3715.7979383670427,3738.1608508656186,True,3705.8870496711643,3715.7979383670427,3738.1608508656186,3719.948612967942,32.273801194454336,False,False
2022-10-05 12:00:00,3758.22,3765.34,3723.2,3743.67,13185,75,0,13185,3708.0460754042406,3716.7933691396483,3738.2904779040746,True,3708.0460754042406,3716.7933691396483,3738.2904779040746,3721.043307482654,30.244402499833996,False,False
2022-10-05 16:00:00,3744.0,3808.11,3735.72,3780.85,10835,76,0,10835,3712.2062996668556,3719.0811059560897,3739.2918784239787,True,3712.2062996668556,3719.0811059560897,3739.2918784239787,3723.526428015641,27.08557875712313,False,False
2022-10-05 20:00:00,3783.34,3799.77,3781.7,3798.99,1524,82,0,1524,3717.1653682573206,3721.9349950290866,3740.69654010812,True,3717.1653682573206,3721.9349950290866,3740.69654010812,3726.5989677981756,23.531171850799637,False,False
2022-10-06 00:00:00,3799.12,3806.89,3792.47,3799.95,6629,82,0,6629,3721.8959186426164,3724.721245206619,3742.0907391643996,True,3721.8959186426164,3724.721245206619,3742.0907391643996,3729.569301004545,20.194820521783186,False,False
2022-10-06 04:00:00,3800.03,3805.37,3774.43,3781.7,7422,83,0,7422,3725.313294720181,3726.7562007349543,3743.022721772296,True,3725.313294720181,3726.7562007349543,3743.022721772296,3731.6974057424773,17.709427052114734,False,False
2022-10-06 08:00:00,3781.63,3786.15,3751.5,3763.23,9490,70,0,9490,3727.479963593313,3728.0588364229916,3743.4981871423593,True,3727.479963593313,3728.0588364229916,3743.4981871423593,3733.012329052888,16.01822354904607,False,False
2022-10-06 12:00:00,3762.99,3799.1,3745.92,3758.81,15006,75,0,15006,3729.270251387981,3729.1570922650276,3743.8584650919506,True,3729.270251387981,3729.1570922650276,3743.8584650919506,3734.0952695816527,14.701372826923034,False,False
2022-10-06 16:00:00,3758.56,3775.0,3738.49,3742.44,11968,75,0,11968,3730.0228084515247,3729.631481826991,3743.8250894427283,True,3730.0228084515247,3729.631481826991,3743.8250894427283,3734.493126573748,14.193607615737164,False,False
2022-10-06 20:00:00,3736.8,3741.36,3731.87,3733.8,1558,75,0,1558,3730.2386479685806,3729.7803574760273,3743.5892049852523,True,3730.2386479685806,3729.7803574760273,3743.5892049852523,3734.536070143287,13.808847509224961,False,False
2022-10-07 00:00:00,3733.44,3749.61,3733.13,3739.9,5744,83,0,5744,3730.7907252275186,3730.141773280455,3743.50240016207,True,3730.7907252275186,3730.141773280455,3743.50240016207,3734.811632890014,13.36062688161519,False,False
2022-10-07 04:00:00,3740.07,3741.64,3720.5,3733.62,7465,83,0,7465,3730.95239807166,3730.265995663296,3743.269873099433,True,3730.95239807166,3730.265995663296,3743.269873099433,3734.8294222781296,13.003877436136918,False,False
2022-10-07 08:00:00,3733.36,3748.41,3728.78,3743.49,7749,70,0,7749,3731.668832467565,3730.738281532464,3743.275052555917,True,3731.668832467565,3730.738281532464,3743.275052555917,3735.2273888519817,12.53677102345273,False,False
2022-10-07 12:00:00,3743.59,3752.45,3658.65,3663.82,16885,75,0,16885,3727.7917563265614,3728.348342906305,3741.405521907542,True,3727.7917563265614,3728.348342906305,3741.405521907542,3732.515207046803,13.613765580980726,False,False
2022-10-07 16:00:00,3663.65,3669.08,3620.64,3642.83,11156,74,0,11156,3722.9367988221866,3725.2941163739365,3739.086097862659,True,3722.9367988221866,3725.2941163739365,3739.086097862659,3729.105671019594,16.149299040472215,False,False
2022-10-09 20:00:00,3615.62,3625.98,3607.08,3622.57,2844,81,0,2844,3717.2015531752045,3721.6253979320104,3736.3445426188314,True,3717.2015531752045,3721.6253979320104,3736.3445426188314,3725.0571645753485,19.142989443626902,False,False
2022-10-10 00:00:00,3622.75,3634.21,3615.32,3625.48,6433,82,0,6433,3711.9603215651928,3718.1916337201533,3733.7359651454467,True,3711.9603215651928,3718.1916337201533,3733.7359651454467,3721.2959734769306,21.775643580253927,False,False
2022-10-10 04:00:00,3625.27,3637.8,3615.85,3626.58,7283,84,0,7283,3707.0814460471815,3714.9197896587193,3731.2146483184947,True,3707.0814460471815,3714.9197896587193,3731.2146483184947,3717.738628008132,24.133202271313166,False,False
2022-10-10 08:00:00,3626.49,3639.39,3612.82,3634.88,8310,70,0,8310,3702.9556491301996,3712.0612257423363,3728.947950711001,True,3702.9556491301996,3712.0612257423363,3728.947950711001,3714.654941861179,25.992301580801268,False,False
2022-10-10 12:00:00,3635.07,3656.1,3605.26,3619.99,13458,73,0,13458,3698.214754894188,3708.77296768011,3726.384234223683,True,3698.214754894188,3708.77296768011,3726.384234223683,3711.1239855993276,28.16947932949506,False,False
2022-10-10 16:00:00,3619.75,3635.88,3589.25,3614.24,11705,76,0,11705,3693.4161974716626,3705.3967902629633,3723.745546359596,True,3693.4161974716626,3705.3967902629633,3723.745546359596,3707.5195113647405,30.32934888793352,False,False
2022-10-10 20:00:00,3618.63,3625.33,3616.52,3621.61,1369,72,0,1369,3689.3129861875673,3702.404404896429,3721.342357033488,True,3689.3129861875673,3702.404404896429,3721.342357033488,3704.3532493724947,32.029370845920766,False,False
2022-10-11 00:00:00,3621.15,3624.97,3593.57,3596.14,8479,82,0,8479,3683.9888155482777,3698.609247578699,3718.3964192209355,True,3683.9888155482777,3698.609247578699,3718.3964192209355,3700.331494115971,34.40760367265784,False,False
2022-10-11 04:00:00,3596.11,3604.8,3574.46,3587.43,9267,82,0,9267,3678.471168945519,3694.638560165174,3715.3148564157373,True,3678.471168945519,3694.638560165174,3715.3148564157373,3696.14152850881,36.843687470218356,False,False
2022-10-11 08:00:00,3587.29,3600.84,3574.08,3600.47,11848,71,0,11848,3674.013959291489,3691.275397302132,3712.612624500073,True,3674.013959291489,3691.275397302132,3712.612624500073,3692.633993697898,38.59866520858395,False,False
2022-10-11 12:00:00,3600.27,3627.41,3570.0,3619.92,15301,73,0,15301,3670.922875903404,3688.7269902556277,3710.4316215706594,True,3670.922875903404,3688.7269902556277,3710.4316215706594,3690.0271625765636,39.508745667255425,False,False
2022-10-11 16:00:00,3620.18,3643.22,3569.41,3589.36,14396,75,0,14396,3666.262140137495,3685.1781691750693,3707.5828775337022,True,3666.262140137495,3685.1781691750693,3707.5828775337022,3686.3410622820884,41.32073739620728,False,False
2022-10-11 20:00:00,3594.08,3597.06,3590.59,3594.9,1332,74,0,1332,3662.184303558209,3681.9539488473883,3704.9315157093797,True,3662.184303558209,3681.9539488473883,3704.9315157093797,3683.023256038325,42.747212151170515,False,False
2022-10-12 00:00:00,3594.5,3605.99,3586.55,3595.26,7772,79,0,7772,3658.3600576405975,3678.857736388553,3702.3510094573944,True,3658.3600576405975,3678.857736388553,3702.3510094573944,3679.8562678288486,43.99095181679695,False,False
2022-10-12 04:00:00,3595.34,3625.1,3593.76,3601.94,10645,82,0,10645,3655.136054346849,3676.110674374676,3699.9883974701615,True,3655.136054346849,3676.110674374676,3699.9883974701615,3677.0783753972287,44.852343123312494,False,False
2022-10-12 08:00:00,3602.24,3624.73,3600.31,3611.74,11041,68,0,11041,3652.6562798127434,3673.811721718437,3697.9119645885103,True,3652.6562798127434,3673.811721718437,3697.9119645885103,3674.793322039897,45.255684775766895,False,False
2022-10-12 12:00:00,3612.0,3622.47,3575.73,3604.5,16514,75,0,16514,3649.9044923948722,3671.336303085636,3695.714036009957,True,3649.9044923948722,3671.336303085636,3695.714036009957,3672.318277163488,45.80954361508475,False,False
2022-10-12 16:00:00,3604.68,3610.43,3580.0,3580.24,13507,75,0,13507,3645.923664258022,3668.08286368972,3692.996999868546,True,3645.923664258022,3668.08286368972,3692.996999868546,3669.001175938763,47.07333561052383,False,False
2022-10-12 20:00:00,3585.24,3589.47,3583.23,3588.07,870,74,0,870,3642.617740586135,3665.225261415087,3690.528129283404,True,3642.617740586135,3665.225261415087,3690.528129283404,3666.1237104282086,47.9103886972689,False,False
2022-10-13 00:00:00,3587.42,3592.25,3580.02,3583.53,4745,77,0,4745,3639.241298266927,3662.307573507406,3688.010526241441,True,3639.241298266927,3662.307573507406,3688.010526241441,3663.186466005258,48.7692279745138,False,False
2022-10-13 04:00:00,3583.62,3587.73,3571.72,3584.26,6343,77,0,6343,3636.0995097945315,3659.520160167856,3685.5693373887007,True,3636.0995097945315,3659.520160167856,3685.5693373887007,3660.396335783696,49.469827594169146,False,False
2022-10-13 08:00:00,3584.41,3621.85,3580.31,3612.88,8611,69,0,8611,3634.7726806634155,3657.854440161861,3683.8590000383783,True,3634.7726806634155,3657.854440161861,3683.8590000383783,3658.8287069545513,49.08631937496284,False,False
2022-10-13 12:00:00,3613.03,3665.14,3492.17,3639.99,23695,74,0,23695,3635.070813196934,3657.216424441795,3682.8267882727696,True,3635.070813196934,3657.216424441795,3682.8267882727696,3658.3713419704995,47.75597507583552,False,False
2022-10-13 16:00:00,3640.26,3687.69,3621.6,3674.3,14747,78,0,14747,3637.312481014252,3657.8265521403023,3682.626157960469,True,3637.312481014252,3657.8265521403023,3682.626157960469,3659.255063705008,45.313676946216674,False,False
2022-10-13 20:00:00,3669.96,3675.64,3669.76,3670.14,1744,74,0,1744,3639.188339242009,3658.2663181352914,3682.3323660084575,True,3639.188339242009,3658.2663181352914,3682.3323660084575,3659.9290077952523,43.144026766448405,False,False
2022-10-14 00:00:00,3669.45,3704.96,3660.52,3700.03,7469,83,0,7469,3642.665005571037,3659.757878201888,3682.7487809259055,True,3642.665005571037,3659.757878201888,3682.7487809259055,3661.723888232944,40.08377535486852,False,False
2022-10-14 04:00:00,3700.23,3703.48,3672.06,3681.27,9007,84,0,9007,3644.8710052526917,3660.5261682661067,3682.7139860805896,True,3644.8710052526917,3660.5261682661067,3682.7139860805896,3662.7037198664625,37.84298082789792,False,False
