,time,open,high,low,close,tick_volume,spread,real_volume
68,2018-09-16,1194.213,1194.419,1193.073,1193.404,1705,0,0
69,2018-09-17,1193.404,1204.806,1192.821,1198.415,75875,0,0
70,2018-09-18,1198.418,1203.512,1195.885,1199.542,79414,0,0
71,2018-09-19,1199.537,1206.189,1198.252,1203.986,74974,0,0
72,2018-09-20,1203.984,1208.406,1201.35,1207.394,78041,0,0
73,2018-09-21,1207.405,1211.044,1191.881,1199.607,78462,0,0
74,2018-09-23,1197.736,1198.491,1197.083,1197.98,1495,0,0
75,2018-09-24,1197.971,1204.149,1194.426,1199.323,70055,0,0
76,2018-09-25,1199.345,1203.309,1197.084,1201.236,69977,0,0
77,2018-09-26,1201.24,1202.434,1190.533,1196.506,77365,0,0
78,2018-09-27,1196.457,1198.59,1181.923,1183.585,79529,0,0
79,2018-09-28,1183.575,1193.742,1180.783,1191.909,76235,0,0
80,2018-09-30,1191.464,1192.181,1190.722,1190.915,1958,0,0
81,2018-10-01,1190.919,1192.081,1184.596,1189.031,75425,0,0
82,2018-10-02,1189.05,1208.2,1188.764,1205.531,84972,0,0
83,2018-10-03,1205.534,1208.258,1196.543,1197.968,83592,0,0
84,2018-10-04,1197.971,1206.696,1196.017,1199.095,85324,0,0
85,2018-10-05,1199.089,1205.754,1197.261,1202.813,76605,0,0
86,2018-10-07,1203.173,1204.017,1202.904,1203.796,1631,0,0
87,2018-10-08,1203.795,1204.081,1182.628,1190.685,78377,0,0
88,2018-10-09,1190.707,1191.86,1183.344,1189.881,80422,0,0
89,2018-10-10,1189.869,1194.82,1185.325,1193.918,81776,0,0
90,2018-10-11,1193.944,1226.314,1191.283,1221.295,101095,0,0
91,2018-10-12,1221.309,1223.494,1215.857,1217.845,58000,0,0
92,2018-10-14,1218.899,1220.291,1218.899,1219.246,1383,0,0
93,2018-10-15,1219.245,1233.245,1219.245,1226.808,56722,0,0
94,2018-10-16,1226.81,1232.371,1223.404,1224.951,55393,0,0
95,2018-10-17,1224.951,1229.475,1220.636,1222.236,59924,0,0
96,2018-10-18,1222.237,1230.096,1218.71,1225.876,60803,0,0
97,2018-10-19,1225.875,1230.768,1223.154,1226.332,56064,0,0
98,2018-10-21,1228.113,1228.169,1226.797,1227.317,2307,0,0
99,2018-10-22,1227.34,1229.529,1220.131,1222.366,53292,0,0
100,2018-10-23,1222.364,1239.717,1221.932,1230.925,59246,0,0
101,2018-10-24,1230.907,1235.246,1225.648,1235.206,60274,0,0
102,2018-10-25,1235.247,1239.156,1228.111,1231.811,61945,0,0
103,2018-10-26,1231.781,1243.393,1230.083,1233.635,67283,0,0
104,2018-10-28,1233.161,1233.99,1232.743,1232.79,2301,0,0
105,2018-10-29,1232.798,1235.377,1224.354,1230.089,73820,0,0
106,2018-10-30,1230.102,1230.585,1219.928,1222.591,64677,0,0
107,2018-10-31,1222.595,1222.847,1211.993,1216.05,62016,0,0
108,2018-11-01,1216.055,1237.364,1215.917,1232.98,65301,0,0
109,2018-11-02,1232.992,1236.428,1229.78,1232.91,66425,0,0
110,2018-11-04,1233.151,1234.217,1233.151,1234.073,1454,0,0
111,2018-11-05,1234.109,1235.122,1226.906,1231.064,57622,0,0
112,2018-11-06,1231.069,1235.898,1223.508,1227.919,56966,0,0
113,2018-11-07,1227.92,1236.392,1222.993,1226.08,67750,0,0
114,2018-11-08,1226.07,1226.903,1220.152,1223.087,62405,0,0
115,2018-11-09,1223.086,1223.287,1206.777,1209.624,61147,0,0
116,2018-11-11,1209.589,1210.77,1209.262,1210.769,1491,0,0
117,2018-11-12,1210.766,1211.431,1200.198,1202.331,56767,0,0
118,2018-11-13,1202.337,1205.164,1196.335,1203.064,62200,0,0
119,2018-11-14,1203.062,1216.323,1197.709,1211.009,66872,0,0
120,2018-11-15,1210.997,1216.379,1207.69,1213.983,66611,0,0
121,2018-11-16,1213.998,1225.275,1213.864,1221.599,59473,0,0
122,2018-11-18,1221.997,1222.723,1221.595,1222.558,1402,0,0
123,2018-11-19,1222.559,1225.197,1218.046,1224.137,58490,0,0
124,2018-11-20,1224.136,1228.742,1219.959,1221.66,61875,0,0
125,2018-11-21,1221.662,1230.056,1219.818,1225.785,55504,0,0
126,2018-11-22,1225.788,1229.053,1224.914,1227.417,37642,0,0
127,2018-11-23,1227.416,1228.523,1220.343,1223.03,43123,0,0
128,2018-11-25,1223.626,1224.382,1223.325,1224.343,1482,0,0
129,2018-11-26,1224.344,1228.025,1221.726,1222.655,52824,0,0
130,2018-11-27,1222.668,1225.246,1211.94,1214.492,54525,0,0
131,2018-11-28,1214.506,1226.654,1211.211,1221.05,56532,0,0
132,2018-11-29,1221.049,1228.974,1220.71,1224.298,58261,0,0
133,2018-11-30,1224.302,1225.533,1216.703,1222.058,51876,0,0
134,2018-12-02,1223.069,1223.218,1222.011,1222.09,1642,0,0
135,2018-12-03,1222.098,1234.923,1221.32,1231.208,59940,0,0
136,2018-12-04,1231.215,1241.935,1230.537,1238.806,62767,0,0
137,2018-12-05,1238.76,1239.032,1233.364,1238.3,45068,0,0
138,2018-12-06,1238.295,1244.302,1234.775,1237.424,65056,0,0
139,2018-12-07,1237.41,1250.022,1237.334,1248.257,58387,0,0
140,2018-12-09,1250.313,1250.522,1248.888,1249.032,1831,0,0
141,2018-12-10,1249.038,1250.309,1241.643,1244.15,59341,0,0
142,2018-12-11,1244.154,1249.504,1241.051,1243.133,57776,0,0
143,2018-12-12,1243.132,1247.205,1242.029,1246.126,57567,0,0
144,2018-12-13,1246.127,1246.72,1240.14,1242.483,55714,0,0
145,2018-12-14,1242.486,1243.019,1232.932,1238.288,53479,0,0
146,2018-12-16,1237.358,1237.971,1237.007,1237.115,1209,0,0
147,2018-12-17,1237.119,1248.076,1235.837,1245.891,52942,0,0
148,2018-12-18,1245.899,1250.353,1245.076,1249.51,55994,0,0
149,2018-12-19,1249.516,1258.009,1241.574,1244.179,63680,0,0
150,2018-12-20,1244.155,1266.459,1242.78,1261.986,70135,0,0
151,2018-12-21,1262.0,1262.736,1253.989,1255.696,60627,0,0
152,2018-12-23,1258.643,1259.075,1258.024,1258.902,1593,0,0
153,2018-12-24,1258.891,1269.533,1258.812,1268.276,47489,0,0
154,2018-12-26,1273.839,1279.044,1264.626,1269.164,62970,0,0
155,2018-12-27,1269.167,1278.921,1266.681,1274.734,67179,0,0
156,2018-12-28,1274.713,1282.097,1274.296,1280.788,60743,0,0
157,2018-12-30,1280.119,1280.119,1278.956,1279.799,1347,0,0
158,2018-12-31,1279.789,1284.052,1277.475,1282.562,47593,0,0
159,2019-01-02,1281.201,1290.201,1278.68,1285.893,61768,0,0
160,2019-01-03,1285.882,1295.244,1284.633,1295.202,68519,0,0
161,2019-01-04,1295.2,1298.511,1276.686,1284.762,67169,0,0
162,2019-01-06,1285.594,1285.983,1284.155,1284.244,1668,0,0
163,2019-01-07,1284.242,1295.041,1282.672,1288.884,61054,0,0
164,2019-01-08,1288.885,1290.2,1279.415,1285.17,60711,0,0
165,2019-01-09,1285.169,1293.858,1280.15,1292.909,63768,0,0
166,2019-01-10,1292.918,1297.049,1286.137,1287.958,61928,0,0
167,2019-01-11,1287.969,1295.149,1287.026,1287.514,56543,0,0
168,2019-01-13,1288.122,1288.614,1287.928,1288.149,1433,0,0
169,2019-01-14,1288.144,1295.845,1287.976,1291.509,57170,0,0
170,2019-01-15,1291.512,1294.658,1286.765,1289.625,61017,0,0
171,2019-01-16,1289.626,1294.951,1287.939,1292.982,57491,0,0
172,2019-01-17,1292.982,1295.339,1288.818,1292.319,58072,0,0
173,2019-01-18,1292.321,1292.436,1280.652,1281.522,55149,0,0
174,2019-01-20,1282.581,1283.275,1282.5,1282.614,1340,0,0
175,2019-01-21,1282.623,1283.556,1276.808,1279.69,39234,0,0
176,2019-01-22,1279.694,1285.505,1277.45,1284.589,55273,0,0
177,2019-01-23,1284.595,1286.495,1278.705,1283.774,54474,0,0
178,2019-01-24,1283.77,1284.794,1276.838,1281.346,56464,0,0
179,2019-01-25,1281.383,1303.675,1279.99,1303.153,55609,0,0
180,2019-01-27,1302.453,1302.567,1299.964,1300.05,1601,0,0
181,2019-01-28,1300.048,1304.414,1297.725,1303.862,54308,0,0
182,2019-01-29,1303.869,1311.969,1302.723,1310.739,55433,0,0
183,2019-01-30,1310.745,1323.354,1309.057,1319.255,59924,0,0
184,2019-01-31,1319.256,1326.22,1317.47,1321.067,58589,0,0
185,2019-02-01,1321.069,1323.533,1316.145,1317.696,55787,0,0
186,2019-02-03,1317.683,1317.93,1316.571,1317.157,1388,0,0
187,2019-02-04,1317.174,1317.527,1308.668,1311.776,53552,0,0
188,2019-02-05,1311.777,1316.858,1310.762,1314.993,52238,0,0
189,2019-02-06,1314.988,1315.819,1305.757,1306.644,53655,0,0
190,2019-02-07,1306.635,1311.928,1302.837,1310.457,56833,0,0
191,2019-02-08,1310.465,1315.621,1307.808,1313.996,50612,0,0
192,2019-02-10,1313.561,1313.97,1313.413,1313.689,1235,0,0
193,2019-02-11,1313.675,1314.859,1303.731,1307.785,53719,0,0
194,2019-02-12,1307.784,1314.749,1306.538,1310.289,54977,0,0
195,2019-02-13,1310.286,1318.119,1305.071,1307.642,57240,0,0
196,2019-02-14,1307.647,1314.342,1302.404,1311.937,58710,0,0
197,2019-02-15,1311.938,1322.573,1311.411,1321.133,53449,0,0
198,2019-02-17,1321.031,1321.35,1320.634,1321.131,1498,0,0
199,2019-02-18,1321.148,1327.619,1320.891,1326.433,38556,0,0
200,2019-02-19,1326.429,1341.771,1322.867,1339.561,55927,0,0
201,2019-02-20,1339.56,1346.703,1336.908,1340.619,61277,0,0
202,2019-02-21,1340.617,1341.488,1320.978,1325.86,63833,0,0
203,2019-02-22,1325.889,1333.09,1321.555,1327.836,56417,0,0
204,2019-02-24,1327.651,1328.553,1327.552,1327.751,1398,0,0
205,2019-02-25,1327.758,1332.554,1325.173,1327.538,56787,0,0
206,2019-02-26,1327.542,1330.185,1323.527,1329.26,56753,0,0
207,2019-02-27,1329.252,1329.891,1316.95,1321.145,54543,0,0
208,2019-02-28,1321.124,1327.279,1312.602,1314.226,58433,0,0
209,2019-03-01,1314.228,1315.164,1290.205,1293.327,60373,0,0
210,2019-03-03,1295.432,1296.197,1295.06,1295.234,1759,0,0
211,2019-03-04,1295.25,1297.046,1282.876,1287.108,58407,0,0
212,2019-03-05,1287.107,1289.551,1281.251,1287.948,57882,0,0
213,2019-03-06,1287.95,1290.899,1283.642,1287.112,56905,0,0
214,2019-03-07,1287.137,1289.002,1280.876,1285.992,57659,0,0
215,2019-03-08,1286.01,1300.72,1285.237,1298.315,60644,0,0
216,2019-03-10,1296.915,1297.405,1296.659,1297.264,1349,0,0
217,2019-03-11,1297.268,1299.099,1290.497,1292.582,50239,0,0
218,2019-03-12,1292.62,1302.158,1292.466,1301.923,51888,0,0
219,2019-03-13,1301.952,1311.241,1301.718,1309.398,51337,0,0
220,2019-03-14,1309.399,1309.803,1292.886,1296.124,54661,0,0
221,2019-03-15,1296.125,1306.371,1294.007,1302.255,50687,0,0
222,2019-03-17,1302.157,1302.345,1300.613,1300.624,2462,0,0
223,2019-03-18,1300.631,1306.684,1298.229,1303.486,49667,0,0
224,2019-03-19,1303.489,1310.87,1303.457,1306.242,50145,0,0
225,2019-03-20,1306.232,1316.949,1298.714,1315.437,58200,0,0
226,2019-03-21,1315.438,1320.351,1303.307,1308.615,57263,0,0
227,2019-03-22,1308.619,1314.937,1306.864,1313.268,54862,0,0
228,2019-03-24,1313.517,1313.817,1311.687,1311.687,2497,0,0
229,2019-03-25,1311.651,1324.468,1311.036,1321.334,54127,0,0
230,2019-03-26,1321.347,1322.188,1312.726,1316.446,54905,0,0
231,2019-03-27,1316.455,1319.281,1308.174,1309.408,57698,0,0
232,2019-03-28,1309.405,1312.304,1288.582,1291.563,57314,0,0
233,2019-03-29,1291.569,1299.767,1286.667,1292.101,54598,0,0
234,2019-03-31,1292.28,1293.234,1291.492,1291.759,2748,0,0
235,2019-04-01,1291.77,1296.988,1286.544,1287.407,55015,0,0
236,2019-04-02,1287.41,1292.87,1285.292,1291.779,50728,0,0
237,2019-04-03,1291.777,1294.519,1288.432,1291.852,50727,0,0
238,2019-04-04,1291.851,1294.365,1280.932,1292.162,51367,0,0
239,2019-04-05,1292.17,1293.15,1284.436,1291.42,48500,0,0
240,2019-04-07,1292.294,1293.677,1291.447,1291.801,2348,0,0
241,2019-04-08,1291.771,1303.685,1291.705,1298.021,47810,0,0
242,2019-04-09,1298.018,1306.157,1296.611,1304.661,49331,0,0
243,2019-04-10,1304.654,1310.573,1300.982,1308.087,51000,0,0
244,2019-04-11,1308.088,1308.359,1289.716,1292.236,52592,0,0
245,2019-04-12,1292.206,1295.735,1290.062,1290.478,47844,0,0
246,2019-04-14,1291.345,1291.949,1289.361,1289.773,2537,0,0
247,2019-04-15,1289.742,1290.365,1282.538,1288.401,48916,0,0
248,2019-04-16,1288.4,1288.404,1272.979,1276.63,51486,0,0
249,2019-04-17,1276.611,1279.764,1273.053,1274.208,48776,0,0
250,2019-04-18,1274.209,1277.644,1271.141,1275.639,46749,0,0
251,2019-04-22,1276.863,1279.781,1273.834,1274.635,38684,0,0
252,2019-04-23,1274.674,1276.481,1266.33,1271.443,45800,0,0
253,2019-04-24,1271.458,1278.487,1268.752,1274.707,48052,0,0
254,2019-04-25,1274.71,1282.577,1273.397,1278.65,48789,0,0
255,2019-04-26,1278.615,1288.67,1274.56,1285.923,49396,0,0
256,2019-04-28,1286.024,1286.657,1285.753,1285.864,1972,0,0
257,2019-04-29,1285.865,1286.621,1278.107,1280.414,44263,0,0
258,2019-04-30,1280.412,1286.186,1279.898,1283.187,48409,0,0
259,2019-05-01,1283.164,1287.21,1273.048,1277.093,50571,0,0
260,2019-05-02,1277.094,1277.416,1266.283,1270.776,49244,0,0
261,2019-05-03,1270.775,1282.541,1268.526,1279.026,45140,0,0
262,2019-05-05,1282.629,1285.796,1281.714,1284.248,5239,0,0
263,2019-05-06,1284.244,1285.156,1277.03,1282.894,51815,0,0
264,2019-05-07,1282.896,1286.06,1278.229,1284.83,51489,0,0
265,2019-05-08,1284.834,1291.44,1279.401,1281.363,52323,0,0
266,2019-05-09,1281.362,1288.158,1279.441,1283.752,55585,0,0
267,2019-05-10,1283.756,1289.396,1283.188,1285.73,53648,0,0
268,2019-05-12,1287.259,1288.07,1286.888,1287.22,2729,0,0
269,2019-05-13,1287.221,1301.735,1281.987,1301.735,51847,0,0
270,2019-05-14,1301.739,1303.285,1293.75,1297.118,48670,0,0
271,2019-05-15,1297.086,1300.862,1293.053,1296.521,50326,0,0
272,2019-05-16,1296.522,1298.708,1284.118,1285.883,48593,0,0
273,2019-05-17,1285.853,1288.923,1274.915,1277.693,47396,0,0
274,2019-05-19,1278.399,1278.886,1277.013,1277.757,2320,0,0
275,2019-05-20,1277.753,1278.935,1273.691,1277.445,46319,0,0
276,2019-05-21,1277.45,1277.454,1269.516,1274.635,44177,0,0
277,2019-05-22,1274.634,1277.261,1272.499,1274.27,42792,0,0
278,2019-05-23,1274.262,1287.239,1272.818,1284.172,49796,0,0
279,2019-05-24,1284.138,1285.198,1280.787,1284.85,44319,0,0
280,2019-05-26,1285.465,1285.62,1284.163,1284.723,2098,0,0
281,2019-05-27,1284.719,1287.369,1283.787,1285.731,28839,0,0
282,2019-05-28,1285.738,1286.563,1276.172,1279.919,48859,0,0
283,2019-05-29,1279.909,1285.511,1279.109,1279.88,52787,0,0
284,2019-05-30,1279.885,1290.599,1275.028,1290.48,49567,0,0
285,2019-05-31,1290.472,1306.88,1290.392,1305.531,55595,0,0
286,2019-06-02,1306.724,1309.433,1306.507,1309.324,3679,0,0
287,2019-06-03,1309.32,1327.956,1308.548,1325.163,58997,0,0
288,2019-06-04,1325.146,1329.024,1319.981,1325.339,58212,0,0
289,2019-06-05,1325.335,1344.037,1325.335,1330.922,62858,0,0
290,2019-06-06,1330.919,1339.765,1327.265,1333.439,58001,0,0
291,2019-06-07,1333.441,1348.227,1330.262,1340.749,53370,0,0
292,2019-06-09,1334.719,1335.811,1333.326,1335.027,3590,0,0
293,2019-06-10,1335.01,1337.662,1325.13,1329.284,53523,0,0
294,2019-06-11,1329.287,1329.836,1319.903,1327.755,51698,0,0
295,2019-06-12,1327.758,1338.307,1326.036,1333.569,55379,0,0
296,2019-06-13,1333.566,1344.599,1332.417,1344.48,55242,0,0
297,2019-06-14,1344.481,1358.09,1337.828,1341.266,58111,0,0
298,2019-06-16,1341.86,1342.046,1338.551,1338.578,2786,0,0
299,2019-06-17,1338.58,1343.491,1333.016,1339.701,55219,0,0
300,2019-06-18,1339.703,1354.572,1338.637,1345.494,62545,0,0
301,2019-06-19,1345.5,1362.555,1341.364,1357.931,67232,0,0
302,2019-06-20,1357.938,1393.98,1357.938,1390.857,81109,0,0
303,2019-06-21,1390.837,1411.695,1382.453,1399.503,78205,0,0
304,2019-06-23,1400.458,1410.234,1400.346,1406.86,6454,0,0
305,2019-06-24,1406.899,1426.026,1400.764,1425.259,70883,0,0
306,2019-06-25,1425.272,1439.123,1411.953,1418.385,92266,0,0
307,2019-06-26,1418.408,1420.539,1402.012,1410.735,78169,0,0
308,2019-06-27,1410.75,1412.048,1398.6,1411.104,67277,0,0
309,2019-06-28,1411.063,1424.594,1405.719,1409.726,63297,0,0
310,2019-06-30,1393.141,1397.739,1389.343,1392.134,7789,0,0
311,2019-07-01,1392.089,1397.038,1381.823,1385.532,70066,0,0
312,2019-07-02,1385.538,1436.1,1383.915,1431.27,73032,0,0
313,2019-07-03,1431.312,1437.717,1412.078,1418.432,74505,0,0
314,2019-07-04,1418.443,1424.159,1410.254,1420.948,45540,0,0
315,2019-07-05,1420.958,1421.35,1386.597,1398.788,66980,0,0
316,2019-07-07,1399.328,1399.355,1392.755,1395.7,4858,0,0
317,2019-07-08,1395.686,1407.575,1391.775,1394.354,59850,0,0
318,2019-07-09,1394.33,1399.994,1385.781,1395.265,58771,0,0
319,2019-07-10,1395.29,1422.487,1389.966,1422.03,67623,0,0
320,2019-07-11,1422.014,1427.081,1400.872,1403.975,66594,0,0
321,2019-07-12,1403.998,1416.839,1403.124,1415.395,56743,0,0
322,2019-07-14,1416.67,1419.717,1412.884,1416.248,4426,0,0
323,2019-07-15,1416.249,1418.246,1407.762,1415.482,55588,0,0
324,2019-07-16,1415.471,1416.254,1400.984,1405.237,58670,0,0
325,2019-07-17,1405.216,1428.509,1400.131,1424.641,59017,0,0
326,2019-07-18,1424.678,1452.933,1414.618,1442.936,74356,0,0
327,2019-07-19,1442.941,1445.254,1420.241,1425.451,68418,0,0
328,2019-07-21,1426.678,1427.117,1423.63,1425.087,3530,0,0
329,2019-07-22,1425.089,1429.988,1422.3,1423.704,56810,0,0
330,2019-07-23,1423.696,1430.031,1414.177,1417.06,60691,0,0
331,2019-07-24,1417.061,1429.44,1416.554,1425.331,53887,0,0
332,2019-07-25,1425.297,1433.772,1411.121,1415.057,58933,0,0
333,2019-07-26,1415.058,1424.802,1413.517,1418.392,48671,0,0
334,2019-07-28,1420.788,1420.907,1419.338,1420.128,2201,0,0
335,2019-07-29,1420.135,1428.111,1414.748,1424.511,47775,0,0
336,2019-07-30,1424.509,1433.195,1422.317,1430.815,47073,0,0
337,2019-07-31,1430.834,1434.296,1410.595,1412.213,64701,0,0
338,2019-08-01,1412.217,1446.682,1400.539,1438.178,75995,0,0
339,2019-08-02,1438.167,1447.944,1430.303,1440.821,74250,0,0
340,2019-08-04,1440.353,1441.216,1436.777,1439.603,3094,0,0
341,2019-08-05,1439.624,1474.729,1438.753,1474.018,82886,0,0
342,2019-08-06,1474.005,1477.317,1456.47,1476.841,72008,0,0
343,2019-08-07,1476.821,1510.361,1474.618,1501.653,90924,0,0
344,2019-08-08,1501.635,1509.467,1489.946,1504.205,76543,0,0
345,2019-08-09,1504.202,1508.029,1494.8,1497.186,61836,0,0
346,2019-08-11,1496.242,1501.522,1494.661,1500.796,3494,0,0
347,2019-08-12,1500.835,1520.071,1487.384,1512.116,62756,0,0
348,2019-08-13,1512.11,1534.969,1479.901,1500.889,89088,0,0
349,2019-08-14,1500.888,1523.987,1494.211,1517.003,86503,0,0
350,2019-08-15,1516.98,1527.114,1507.87,1526.602,88140,0,0
351,2019-08-16,1526.584,1527.962,1503.758,1513.036,62501,0,0
352,2019-08-18,1509.723,1512.945,1509.099,1509.39,2965,0,0
353,2019-08-19,1509.425,1512.704,1493.006,1496.14,59049,0,0
354,2019-08-20,1496.108,1508.54,1494.393,1506.176,50867,0,0
355,2019-08-21,1506.177,1507.44,1496.563,1502.603,50476,0,0
356,2019-08-22,1502.608,1504.588,1492.497,1497.49,49458,0,0
357,2019-08-23,1497.491,1530.227,1493.553,1526.701,62008,0,0
358,2019-08-25,1546.359,1555.047,1543.44,1547.35,9369,0,0
359,2019-08-26,1547.348,1549.145,1525.052,1528.577,77333,0,0
360,2019-08-27,1528.575,1544.597,1525.636,1543.549,57733,0,0
361,2019-08-28,1543.526,1546.809,1531.954,1538.736,60833,0,0
362,2019-08-29,1538.723,1550.371,1519.691,1528.768,68163,0,0
363,2019-08-30,1528.713,1533.11,1517.051,1520.297,60884,0,0
364,2019-09-01,1529.58,1533.622,1528.348,1529.118,3924,0,0
365,2019-09-02,1529.152,1531.147,1519.393,1526.268,39764,0,0
366,2019-09-03,1526.269,1549.964,1521.687,1549.143,65024,0,0
367,2019-09-04,1549.105,1556.992,1533.874,1551.283,65712,0,0
368,2019-09-05,1551.257,1551.697,1506.044,1518.359,74278,0,0
369,2019-09-06,1518.401,1527.838,1502.569,1506.787,80050,0,0
370,2019-09-08,1505.094,1507.662,1503.424,1505.859,3832,0,0
371,2019-09-09,1505.826,1515.443,1495.527,1496.27,63496,0,0
372,2019-09-10,1496.221,1500.873,1484.547,1487.021,66124,0,0
373,2019-09-11,1487.018,1498.238,1486.936,1493.029,56142,0,0
374,2019-09-12,1493.033,1524.158,1489.299,1497.763,71327,0,0
375,2019-09-13,1497.796,1508.995,1485.821,1488.74,58573,0,0
376,2019-09-15,1500.643,1507.84,1498.71,1506.108,7258,0,0
377,2019-09-16,1506.145,1512.074,1495.928,1497.99,64315,0,0
378,2019-09-17,1498.016,1507.067,1493.293,1500.816,59554,0,0
379,2019-09-18,1500.82,1511.444,1483.155,1491.209,69698,0,0
380,2019-09-19,1491.208,1504.433,1488.896,1499.662,62815,0,0
381,2019-09-20,1499.644,1516.972,1498.349,1516.351,56810,0,0
382,2019-09-22,1512.905,1514.393,1511.745,1514.378,4315,0,0
383,2019-09-23,1514.381,1526.771,1511.538,1520.831,63861,0,0
384,2019-09-24,1520.829,1535.646,1515.646,1531.668,69456,0,0
385,2019-09-25,1531.62,1535.1,1500.338,1506.482,72063,0,0
386,2019-09-26,1506.483,1512.289,1500.417,1506.773,65059,0,0
387,2019-09-27,1506.805,1507.383,1486.901,1496.81,70029,0,0
388,2019-09-29,1496.516,1500.484,1496.082,1496.271,3679,0,0
389,2019-09-30,1496.273,1497.205,1464.515,1473.618,70364,0,0
390,2019-10-01,1473.626,1487.19,1459.101,1481.524,76963,0,0
391,2019-10-02,1481.562,1505.023,1474.557,1500.024,72171,0,0
392,2019-10-03,1500.032,1519.539,1495.838,1508.328,78054,0,0
393,2019-10-04,1508.295,1516.034,1495.875,1504.463,69740,0,0
394,2019-10-06,1508.388,1508.651,1505.443,1508.113,2554,0,0
395,2019-10-07,1508.118,1509.26,1488.127,1492.078,60281,0,0
396,2019-10-08,1492.065,1509.643,1486.953,1508.748,76683,0,0
397,2019-10-09,1508.759,1517.031,1499.842,1511.6,70077,0,0
398,2019-10-10,1511.617,1513.878,1491.183,1494.052,75476,0,0
399,2019-10-11,1494.035,1503.119,1474.021,1488.167,75648,0,0
400,2019-10-13,1486.869,1487.279,1482.864,1484.635,3643,0,0
401,2019-10-14,1484.683,1497.046,1483.776,1491.234,55684,0,0
402,2019-10-15,1491.267,1498.394,1477.252,1481.975,59190,0,0
403,2019-10-16,1481.939,1491.567,1477.059,1490.077,61779,0,0
404,2019-10-17,1490.079,1497.308,1483.455,1492.874,58389,0,0
405,2019-10-18,1492.836,1493.373,1484.899,1490.452,51345,0,0
406,2019-10-20,1492.037,1492.181,1490.538,1491.587,2765,0,0
407,2019-10-21,1491.59,1495.196,1481.589,1484.154,52294,0,0
408,2019-10-22,1484.156,1489.264,1480.895,1488.776,52400,0,0
409,2019-10-23,1488.787,1496.268,1487.736,1492.127,51847,0,0
410,2019-10-24,1492.125,1503.96,1488.01,1502.717,52004,0,0
411,2019-10-25,1502.729,1517.94,1500.64,1504.427,53517,0,0
412,2019-10-27,1502.76,1504.149,1502.261,1503.996,2235,0,0
413,2019-10-28,1504.004,1508.173,1490.051,1491.737,53101,0,0
414,2019-10-29,1491.744,1494.76,1483.604,1487.306,52920,0,0
415,2019-10-30,1487.298,1496.548,1481.193,1495.225,58459,0,0
416,2019-10-31,1495.242,1514.172,1493.969,1512.22,59434,0,0
417,2019-11-01,1512.231,1515.943,1503.37,1514.173,53810,0,0
418,2019-11-03,1512.887,1513.195,1512.276,1512.901,1262,0,0
419,2019-11-04,1512.9,1514.756,1504.433,1506.732,51907,0,0
420,2019-11-05,1506.736,1507.796,1479.357,1484.413,60606,0,0
421,2019-11-06,1484.447,1494.164,1482.989,1490.201,55493,0,0
422,2019-11-07,1490.224,1492.166,1460.679,1468.7,64290,0,0
423,2019-11-08,1468.665,1472.927,1456.249,1458.529,60593,0,0
424,2019-11-10,1460.356,1461.087,1460.029,1461.015,1448,0,0
425,2019-11-11,1461.022,1466.416,1448.254,1455.632,50673,0,0
426,2019-11-12,1455.63,1460.397,1445.627,1458.292,62386,0,0
427,2019-11-13,1458.314,1467.044,1457.253,1463.532,59226,0,0
428,2019-11-14,1463.528,1474.598,1461.162,1469.232,57381,0,0
429,2019-11-15,1469.239,1469.862,1462.451,1466.871,50394,0,0
430,2019-11-17,1468.012,1469.588,1467.699,1469.05,1321,0,0
431,2019-11-18,1469.059,1473.882,1456.383,1471.732,54643,0,0
432,2019-11-19,1471.715,1475.308,1464.822,1474.533,56169,0,0
433,2019-11-20,1474.526,1478.792,1465.878,1474.412,60859,0,0
434,2019-11-21,1474.431,1475.604,1462.406,1465.132,60974,0,0
435,2019-11-22,1465.096,1473.169,1461.383,1462.142,51819,0,0
436,2019-11-24,1460.639,1460.977,1459.689,1460.461,1491,0,0
437,2019-11-25,1460.45,1462.09,1453.664,1453.881,49511,0,0
438,2019-11-26,1453.889,1462.813,1449.981,1460.534,49635,0,0
439,2019-11-27,1460.499,1461.19,1452.583,1456.894,48781,0,0
440,2019-11-28,1456.866,1458.24,1454.243,1456.065,31231,0,0
441,2019-11-29,1456.073,1466.493,1453.04,1463.963,41334,0,0
442,2019-12-01,1462.652,1462.652,1461.608,1461.827,1603,0,0
443,2019-12-02,1461.795,1465.784,1453.966,1462.647,55575,0,0
444,2019-12-03,1462.658,1481.738,1459.842,1476.631,60873,0,0
445,2019-12-04,1476.642,1484.035,1471.457,1475.572,61253,0,0
446,2019-12-05,1475.573,1480.311,1472.919,1475.974,55134,0,0
447,2019-12-06,1475.991,1479.41,1458.708,1460.742,51338,0,0
448,2019-12-08,1458.766,1459.994,1458.759,1459.948,1528,0,0
449,2019-12-09,1459.942,1465.355,1459.106,1461.093,46077,0,0
450,2019-12-10,1461.087,1469.131,1460.057,1463.902,51407,0,0
451,2019-12-11,1463.863,1478.87,1462.752,1474.582,52304,0,0
452,2019-12-12,1474.591,1486.69,1461.937,1465.07,62843,0,0
453,2019-12-13,1465.109,1478.006,1464.817,1476.491,61038,0,0
454,2019-12-15,1474.988,1475.036,1473.778,1474.122,1685,0,0
455,2019-12-16,1474.145,1479.835,1473.19,1475.352,48371,0,0
